t,x,y,yaw_deg,folga_min,obj,evento
0.26,1.000,1.000,-0.0,0.7500,muro_oeste,
0.31,1.000,1.000,-0.0,0.7500,muro_oeste,
0.36,1.000,1.000,-0.0,0.7500,muro_oeste,
0.41,1.000,1.000,-0.0,0.7500,muro_oeste,
0.46,1.000,1.000,-0.0,0.7500,muro_oeste,
0.51,1.000,1.000,-0.0,0.7500,muro_oeste,
0.64,1.000,1.000,-0.0,0.7500,muro_oeste,
0.74,1.000,1.000,-0.0,0.7500,muro_oeste,
0.80,1.000,1.000,-0.0,0.7500,muro_oeste,
0.86,1.000,1.000,-0.0,0.7500,muro_oeste,
0.91,1.000,1.000,-0.0,0.7500,muro_oeste,
0.96,1.000,1.000,-0.0,0.7500,muro_oeste,
1.01,1.000,1.000,-0.0,0.7500,muro_oeste,
1.06,1.000,1.000,-0.0,0.7500,muro_oeste,
1.11,1.000,1.000,-0.0,0.7500,muro_oeste,
1.16,1.000,1.000,-0.0,0.7500,muro_oeste,
1.22,1.000,1.000,-0.0,0.7500,muro_oeste,
1.27,1.000,1.000,-0.0,0.7500,muro_oeste,
1.32,1.000,1.000,-0.0,0.7500,muro_oeste,
1.37,1.000,1.000,-0.0,0.7500,muro_oeste,
1.42,1.000,1.000,-0.0,0.7500,muro_oeste,
1.47,1.000,1.000,-0.0,0.7500,muro_oeste,
1.53,1.000,1.000,-0.0,0.7500,muro_oeste,
1.58,1.000,1.000,-0.0,0.7500,muro_oeste,
1.63,1.000,1.000,-0.0,0.7500,muro_oeste,
1.68,1.000,1.000,-0.0,0.7500,muro_oeste,
1.73,1.000,1.000,-0.0,0.7500,muro_oeste,
1.78,1.000,1.000,-0.0,0.7500,muro_oeste,
1.83,1.000,1.000,-0.0,0.7500,muro_oeste,
1.88,1.000,1.000,-0.0,0.7500,muro_oeste,
1.94,1.000,1.000,-0.0,0.7500,muro_oeste,
1.99,1.000,1.000,-0.0,0.7500,muro_oeste,
2.04,1.000,1.000,-0.0,0.7500,muro_oeste,
2.09,1.000,1.000,-0.0,0.7500,muro_oeste,
2.14,1.000,1.000,-0.0,0.7500,muro_oeste,
2.19,1.000,1.000,-0.0,0.7500,muro_oeste,
2.25,1.000,1.000,-0.0,0.7500,muro_oeste,
2.30,1.000,1.000,-0.0,0.7500,muro_oeste,
2.35,1.000,1.000,-0.0,0.7500,muro_oeste,
2.40,1.000,1.000,-0.0,0.7500,muro_oeste,
2.45,1.000,1.000,-0.0,0.7500,muro_oeste,
2.50,1.000,1.000,-0.0,0.7500,muro_oeste,
2.55,1.000,1.000,-0.0,0.7500,muro_oeste,
2.61,1.000,1.000,-0.0,0.7500,muro_oeste,
2.66,1.000,1.000,-0.0,0.7500,muro_oeste,
2.71,1.000,1.000,-0.0,0.7500,muro_oeste,
2.76,1.000,1.000,-0.0,0.7500,muro_oeste,
2.81,1.000,1.000,-0.0,0.7500,muro_oeste,
2.86,1.000,1.000,-0.0,0.7500,muro_oeste,
2.92,1.000,1.000,-0.0,0.7500,muro_oeste,
2.97,1.000,1.000,-0.0,0.7500,muro_oeste,
3.02,1.000,1.000,-0.0,0.7500,muro_oeste,
3.08,1.000,1.000,-0.0,0.7500,muro_oeste,
3.13,1.000,1.000,-0.0,0.7500,muro_oeste,
3.18,1.000,1.000,-0.0,0.7500,muro_oeste,
3.23,1.000,1.000,-0.0,0.7500,muro_oeste,
3.28,1.000,1.000,-0.0,0.7500,muro_oeste,
3.33,1.000,1.000,-0.0,0.7500,muro_oeste,
3.38,1.000,1.000,-0.0,0.7500,muro_oeste,
3.44,1.000,1.000,-0.0,0.7500,muro_oeste,
3.49,1.000,1.000,-0.0,0.7500,muro_oeste,
3.54,1.002,1.000,0.0,0.7500,muro_sul,
3.59,1.008,1.000,0.0,0.7500,muro_sul,
3.64,1.017,1.000,0.0,0.7500,muro_sul,
3.69,1.028,1.000,0.0,0.7500,muro_sul,
3.75,1.041,1.000,0.0,0.7500,muro_sul,
3.80,1.056,1.000,0.0,0.7500,muro_sul,
3.85,1.070,1.000,0.0,0.7500,muro_sul,
3.90,1.085,1.000,0.0,0.7500,muro_sul,
3.95,1.099,1.000,0.0,0.7500,muro_sul,
4.00,1.113,1.000,0.0,0.7500,muro_sul,
4.06,1.126,1.000,0.0,0.7500,muro_sul,
4.11,1.140,1.000,0.0,0.7500,muro_sul,
4.16,1.154,1.000,0.0,0.7500,muro_sul,
4.21,1.168,1.000,0.0,0.7500,muro_sul,
4.26,1.183,1.000,0.0,0.7500,muro_sul,
4.31,1.197,1.000,0.0,0.7500,muro_sul,
4.37,1.211,1.000,0.0,0.7500,muro_sul,
4.42,1.225,1.000,0.0,0.7500,muro_sul,
4.47,1.238,1.000,0.0,0.7500,muro_sul,
4.52,1.252,1.000,0.0,0.7500,muro_sul,
4.57,1.265,1.000,0.0,0.7500,muro_sul,
4.63,1.280,1.000,0.0,0.7500,muro_sul,
4.68,1.294,1.000,0.0,0.7500,muro_sul,
4.73,1.309,1.000,0.0,0.7500,muro_sul,
4.78,1.323,1.000,0.0,0.7500,muro_sul,
4.83,1.338,1.000,0.0,0.7500,muro_sul,
4.88,1.352,1.000,0.0,0.7500,muro_sul,
4.94,1.367,1.000,0.0,0.7500,muro_sul,
4.99,1.381,1.000,0.0,0.7500,muro_sul,
5.04,1.396,1.000,0.0,0.7500,muro_sul,
5.09,1.410,1.000,0.0,0.7500,muro_sul,
5.14,1.424,1.000,0.0,0.7500,muro_sul,
5.19,1.436,1.000,0.0,0.7500,muro_sul,
5.25,1.450,1.000,0.0,0.7500,muro_sul,
5.30,1.463,1.000,0.0,0.7500,muro_sul,
5.35,1.476,1.000,0.0,0.7500,muro_sul,
5.40,1.490,1.000,0.0,0.7500,muro_sul,
5.45,1.504,1.000,0.0,0.7500,muro_sul,
5.50,1.519,1.000,0.0,0.7500,muro_sul,
5.55,1.533,1.000,0.0,0.7500,muro_sul,
5.61,1.545,1.000,0.0,0.7500,muro_sul,
5.66,1.558,1.000,0.0,0.7500,muro_sul,
5.71,1.572,1.000,0.0,0.7500,muro_sul,
5.76,1.585,1.000,0.0,0.7500,muro_sul,
5.82,1.600,1.000,0.0,0.7500,muro_sul,
5.87,1.613,1.000,0.0,0.7500,muro_sul,
5.92,1.627,1.000,0.0,0.7500,muro_sul,
5.97,1.641,1.000,0.0,0.7500,muro_sul,
6.02,1.654,1.000,0.0,0.7500,muro_sul,
6.08,1.667,1.000,0.0,0.7500,muro_sul,
6.13,1.680,1.000,0.0,0.7500,muro_sul,
6.18,1.693,1.000,0.0,0.7500,muro_sul,
6.23,1.708,1.000,0.0,0.7500,muro_sul,
6.28,1.722,1.000,0.0,0.7500,muro_sul,
6.34,1.737,1.000,0.0,0.7500,muro_sul,
6.39,1.752,1.000,0.0,0.7500,muro_sul,
6.44,1.766,1.000,0.0,0.7500,muro_sul,
6.49,1.780,1.000,0.0,0.7500,muro_sul,
6.55,1.795,1.000,0.0,0.7500,muro_sul,
6.60,1.809,1.000,0.0,0.7500,muro_sul,
6.65,1.823,1.000,0.0,0.7500,muro_sul,
6.70,1.837,1.000,0.0,0.7500,muro_sul,
6.75,1.850,1.000,0.0,0.7500,muro_sul,
6.81,1.863,1.000,0.0,0.7500,muro_sul,
6.86,1.876,1.000,0.0,0.7500,muro_sul,
6.91,1.889,1.000,0.0,0.7500,muro_sul,
6.96,1.904,1.000,0.0,0.7500,muro_sul,
7.02,1.919,1.000,0.0,0.7500,muro_sul,
7.07,1.933,1.000,0.0,0.7500,muro_sul,
7.12,1.948,1.000,0.0,0.7500,muro_sul,
7.17,1.962,1.000,0.0,0.7500,muro_sul,
7.22,1.977,1.000,0.0,0.7500,muro_sul,
7.27,1.991,1.000,0.0,0.7500,muro_sul,
7.33,2.006,1.000,0.0,0.7500,muro_sul,
7.38,2.020,1.000,0.0,0.7500,muro_sul,
7.43,2.033,1.000,0.0,0.7500,muro_sul,
7.48,2.047,1.000,0.0,0.7500,muro_sul,
7.53,2.059,1.000,0.0,0.7500,muro_sul,
7.59,2.072,1.000,0.0,0.7500,muro_sul,
7.64,2.084,1.000,0.0,0.7500,muro_sul,
7.69,2.096,1.000,0.0,0.7500,muro_sul,
7.74,2.110,1.000,0.0,0.7500,muro_sul,
7.79,2.125,1.000,0.0,0.7500,muro_sul,
7.84,2.140,1.000,0.0,0.7500,muro_sul,
7.90,2.154,1.000,0.0,0.7500,muro_sul,
7.95,2.169,1.000,0.0,0.7500,muro_sul,
8.00,2.183,1.000,0.0,0.7500,muro_sul,
8.05,2.197,1.000,0.0,0.7500,muro_sul,
8.10,2.212,1.000,0.0,0.7500,muro_sul,
8.15,2.226,1.000,0.0,0.7500,muro_sul,
8.20,2.241,1.000,0.0,0.7500,muro_sul,
8.26,2.254,1.000,0.0,0.7500,muro_sul,
8.32,2.271,1.000,0.0,0.7500,muro_sul,
8.38,2.284,1.000,0.0,0.7500,muro_sul,
8.43,2.296,1.000,0.0,0.7500,muro_sul,
8.48,2.310,1.000,0.0,0.7500,muro_sul,
8.53,2.325,1.000,0.0,0.7500,muro_sul,
8.58,2.339,1.000,0.0,0.7500,muro_sul,
8.64,2.354,1.000,0.0,0.7500,muro_sul,
8.69,2.368,1.000,0.0,0.7500,muro_sul,
8.74,2.382,1.000,0.0,0.7500,muro_sul,
8.79,2.397,1.000,0.0,0.7500,muro_sul,
8.84,2.413,1.000,0.0,0.7500,muro_sul,
8.89,2.427,1.000,0.0,0.7500,muro_sul,
8.94,2.441,1.000,0.0,0.7500,muro_sul,
9.00,2.455,1.000,0.0,0.7500,muro_sul,
9.05,2.468,1.000,0.0,0.7500,muro_sul,
9.10,2.482,1.000,0.0,0.7500,muro_sul,
9.15,2.494,1.000,-0.0,0.7500,muro_sul,
9.20,2.498,1.000,0.4,0.7483,muro_sul,
9.25,2.498,1.000,1.4,0.7440,muro_sul,
9.31,2.497,1.000,2.6,0.7390,muro_sul,
9.36,2.496,1.000,3.7,0.7346,muro_sul,
9.41,2.496,1.000,4.9,0.7296,muro_sul,
9.46,2.495,1.000,6.0,0.7253,muro_sul,
9.51,2.495,1.000,7.2,0.7206,muro_sul,
9.56,2.494,1.000,8.3,0.7164,muro_sul,
9.61,2.493,1.000,9.5,0.7121,muro_sul,
9.66,2.493,1.000,10.6,0.7082,muro_sul,
9.71,2.492,1.000,11.7,0.7043,muro_sul,
9.77,2.492,1.000,12.8,0.7007,muro_sul,
9.82,2.492,1.000,13.1,0.6999,muro_sul,
9.87,2.496,1.001,13.1,0.7007,muro_sul,
9.92,2.501,1.002,13.1,0.7020,muro_sul,
9.98,2.511,1.004,13.1,0.7042,muro_sul,
10.03,2.524,1.007,13.1,0.7072,muro_sul,
10.08,2.538,1.011,13.1,0.7105,muro_sul,
10.13,2.552,1.014,13.1,0.7139,muro_sul,
10.18,2.567,1.017,13.1,0.7173,muro_sul,
10.24,2.582,1.021,13.1,0.7207,muro_sul,
10.29,2.597,1.024,13.1,0.7242,muro_sul,
10.34,2.611,1.028,13.1,0.7275,muro_sul,
10.39,2.625,1.031,13.1,0.7309,muro_sul,
10.44,2.639,1.034,13.1,0.7340,muro_sul,
10.50,2.653,1.037,13.1,0.7373,muro_sul,
10.55,2.667,1.041,13.1,0.7404,muro_sul,
10.60,2.680,1.044,13.1,0.7436,muro_sul,
10.65,2.692,1.046,13.1,0.7463,muro_sul,
10.70,2.704,1.049,13.1,0.7493,muro_sul,
10.76,2.717,1.052,13.1,0.7522,muro_sul,
10.81,2.731,1.056,13.1,0.7554,muro_sul,
10.86,2.745,1.059,13.1,0.7586,muro_sul,
10.91,2.759,1.062,13.1,0.7620,muro_sul,
10.96,2.773,1.065,13.1,0.7652,muro_sul,
11.01,2.787,1.069,13.1,0.7686,muro_sul,
11.07,2.801,1.072,13.1,0.7717,muro_sul,
11.12,2.815,1.075,13.1,0.7751,muro_sul,
11.17,2.829,1.078,13.1,0.7783,muro_sul,
11.22,2.843,1.082,13.1,0.7815,muro_sul,
11.27,2.858,1.085,13.1,0.7849,muro_sul,
11.32,2.872,1.088,13.1,0.7882,muro_sul,
11.38,2.884,1.091,13.1,0.7910,muro_sul,
11.43,2.895,1.094,13.1,0.7936,muro_sul,
11.48,2.906,1.096,13.1,0.7962,muro_sul,
11.53,2.918,1.099,13.1,0.7990,muro_sul,
11.58,2.930,1.102,13.1,0.8017,muro_sul,
11.64,2.941,1.104,13.1,0.8043,muro_sul,
11.69,2.951,1.107,13.1,0.8067,muro_sul,
11.74,2.962,1.109,13.1,0.8091,muro_sul,
11.79,2.971,1.112,13.1,0.8114,muro_sul,
11.84,2.973,1.112,13.8,0.8094,muro_sul,
11.89,2.972,1.112,15.0,0.8057,muro_sul,
11.95,2.972,1.112,16.1,0.8020,muro_sul,
12.00,2.971,1.111,17.3,0.7986,muro_sul,
12.05,2.971,1.111,18.4,0.7952,muro_sul,
12.10,2.970,1.111,19.5,0.7920,muro_sul,
12.15,2.969,1.111,20.6,0.7892,muro_sul,
12.20,2.969,1.111,21.6,0.7864,muro_sul,
12.26,2.968,1.111,22.7,0.7838,muro_sul,
12.31,2.968,1.111,23.7,0.7813,muro_sul,
12.36,2.967,1.111,24.8,0.7787,muro_sul,
12.41,2.967,1.110,26.0,0.7761,muro_sul,
12.46,2.966,1.110,27.1,0.7738,muro_sul,
12.51,2.968,1.111,27.1,0.7746,muro_sul,
12.57,2.972,1.113,27.1,0.7769,muro_sul,
12.62,2.980,1.117,27.1,0.7807,muro_sul,
12.67,2.989,1.122,27.1,0.7855,muro_sul,
12.72,2.998,1.127,27.1,0.7902,muro_sul,
12.77,3.008,1.132,27.1,0.7950,muro_sul,
12.83,3.017,1.136,27.1,0.7998,muro_sul,
12.88,3.025,1.141,27.1,0.8041,muro_sul,
12.93,3.034,1.145,27.1,0.8083,muro_sul,
12.98,3.043,1.149,27.1,0.8129,muro_sul,
13.04,3.051,1.154,27.1,0.8171,muro_sul,
13.09,3.060,1.158,27.1,0.8216,muro_sul,
13.14,3.069,1.163,27.1,0.8263,muro_sul,
13.19,3.078,1.168,27.1,0.8312,muro_sul,
13.24,3.087,1.172,27.1,0.8358,muro_sul,
13.29,3.097,1.177,27.1,0.8407,muro_sul,
13.35,3.106,1.182,27.1,0.8453,muro_sul,
13.40,3.115,1.187,27.1,0.8501,muro_sul,
13.45,3.124,1.191,27.1,0.8549,muro_sul,
13.50,3.128,1.193,27.7,0.8556,muro_sul,
13.55,3.127,1.193,28.9,0.8530,muro_sul,
13.60,3.126,1.192,30.2,0.8506,muro_sul,
13.66,3.126,1.192,31.3,0.8487,muro_sul,
13.71,3.125,1.192,32.4,0.8469,muro_sul,
13.76,3.125,1.192,33.3,0.8454,muro_sul,
13.81,3.124,1.191,34.4,0.8439,muro_sul,
13.87,3.124,1.191,35.6,0.8424,muro_sul,
13.92,3.123,1.191,36.7,0.8410,muro_sul,
13.97,3.123,1.191,37.9,0.8398,muro_sul,
14.02,3.122,1.190,39.0,0.8387,muro_sul,
14.07,3.122,1.190,40.1,0.8377,muro_sul,
14.12,3.121,1.190,41.4,0.8369,muro_sul,
14.18,3.121,1.189,42.5,0.8362,muro_sul,
14.23,3.120,1.189,43.7,0.8357,muro_sul,
14.28,3.120,1.189,44.8,0.8353,muro_sul,
14.33,3.119,1.188,46.1,0.8350,muro_sul,
14.38,3.118,1.188,47.2,0.8349,muro_sul,
14.43,3.118,1.188,48.3,0.8349,muro_sul,
14.49,3.117,1.188,49.3,0.8350,muro_sul,
14.54,3.117,1.187,50.3,0.8353,muro_sul,
14.59,3.116,1.187,51.4,0.8356,muro_sul,
14.64,3.116,1.187,52.5,0.8362,muro_sul,
14.69,3.115,1.186,53.6,0.8368,muro_sul,
14.74,3.115,1.186,54.8,0.8376,muro_sul,
14.79,3.114,1.186,55.9,0.8385,muro_sul,
14.85,3.114,1.185,57.1,0.8396,muro_sul,
14.90,3.113,1.185,58.2,0.8408,muro_sul,
14.95,3.113,1.185,59.3,0.8421,muro_sul,
15.00,3.112,1.184,60.4,0.8435,muro_sul,
15.05,3.111,1.184,61.5,0.8450,muro_sul,
15.10,3.111,1.184,62.7,0.8468,muro_sul,
15.16,3.110,1.183,63.8,0.8484,muro_sul,
15.21,3.110,1.183,64.8,0.8503,muro_sul,
15.26,3.109,1.183,65.8,0.8521,muro_sul,
15.31,3.109,1.182,66.9,0.8540,muro_sul,
15.37,3.108,1.182,67.9,0.8561,muro_sul,
15.42,3.108,1.181,69.1,0.8586,muro_sul,
15.47,3.107,1.181,70.2,0.8611,muro_sul,
15.52,3.106,1.181,71.4,0.8639,muro_sul,
15.57,3.106,1.180,72.6,0.8667,muro_sul,
15.62,3.105,1.180,73.7,0.8697,muro_sul,
15.68,3.105,1.179,74.8,0.8726,muro_sul,
15.73,3.104,1.179,76.0,0.8758,muro_sul,
15.78,3.103,1.178,77.2,0.8790,muro_sul,
15.83,3.103,1.178,78.3,0.8823,muro_sul,
15.88,3.102,1.177,79.4,0.8857,muro_sul,
15.93,3.101,1.177,80.5,0.8891,muro_sul,
15.99,3.101,1.176,81.6,0.8926,muro_sul,
16.04,3.100,1.176,82.6,0.8959,muro_sul,
16.09,3.100,1.175,83.7,0.8994,muro_sul,
16.14,3.099,1.175,84.7,0.9030,muro_sul,
16.19,3.098,1.174,85.9,0.9071,muro_sul,
16.25,3.098,1.174,87.0,0.9112,muro_sul,
16.30,3.097,1.173,88.2,0.9153,muro_sul,
16.35,3.097,1.173,89.3,0.9196,muro_sul,
16.40,3.096,1.172,89.6,0.9206,muro_sul,
16.45,3.095,1.173,88.4,0.9161,muro_sul,
16.50,3.095,1.174,87.1,0.9115,muro_sul,
16.56,3.095,1.175,86.6,0.9102,muro_sul,
16.61,3.095,1.178,86.6,0.9139,muro_sul,
16.66,3.095,1.186,86.6,0.9214,muro_sul,
16.71,3.096,1.196,86.6,0.9314,muro_sul,
16.76,3.097,1.206,86.6,0.9410,muro_sul,
16.81,3.097,1.216,86.6,0.9511,muro_sul,
16.87,3.098,1.225,86.6,0.9606,muro_sul,
16.92,3.098,1.236,86.6,0.9676,cone_1,
16.97,3.099,1.246,86.6,0.9667,cone_1,
17.02,3.100,1.256,86.6,0.9660,cone_1,
17.07,3.100,1.267,86.6,0.9653,cone_1,
17.12,3.101,1.277,85.4,0.9599,cone_1,
17.18,3.101,1.280,81.4,0.9449,cone_1,
17.23,3.100,1.282,77.7,0.9323,cone_1,
17.28,3.100,1.284,74.3,0.9223,cone_1,
17.33,3.100,1.285,71.1,0.9141,cone_1,
17.38,3.100,1.287,68.3,0.9080,cone_1,
17.43,3.099,1.289,65.7,0.9034,cone_1,
17.49,3.099,1.290,63.6,0.9005,cone_1,
17.54,3.099,1.291,61.8,0.8983,cone_1,
17.59,3.098,1.292,60.2,0.8968,cone_1,
17.64,3.098,1.294,58.6,0.8958,cone_1,
17.70,3.097,1.295,57.3,0.8952,cone_1,
17.75,3.097,1.296,55.9,0.8949,cone_1,
17.80,3.096,1.297,54.6,0.8949,cone_1,
17.85,3.096,1.298,53.5,0.8952,cone_1,
17.90,3.095,1.300,52.3,0.8956,cone_1,
17.95,3.095,1.301,51.1,0.8961,cone_1,
18.01,3.094,1.302,49.9,0.8969,cone_1,
18.06,3.094,1.303,48.8,0.8977,cone_1,
18.11,3.093,1.304,47.6,0.8988,cone_1,
18.16,3.093,1.306,46.3,0.9001,cone_1,
18.21,3.092,1.307,45.1,0.9015,cone_1,
18.26,3.092,1.308,44.0,0.9029,cone_1,
18.32,3.092,1.309,43.0,0.9044,cone_1,
18.37,3.091,1.310,42.0,0.9060,cone_1,
18.42,3.091,1.312,40.9,0.9077,cone_1,
18.47,3.091,1.313,39.7,0.9098,cone_1,
18.52,3.090,1.314,38.5,0.9121,cone_1,
18.58,3.090,1.316,37.3,0.9146,cone_1,
18.63,3.090,1.317,36.1,0.9173,cone_1,
18.68,3.089,1.319,34.9,0.9199,cone_1,
18.73,3.089,1.320,33.8,0.9227,cone_1,
18.78,3.089,1.322,32.6,0.9257,cone_1,
18.83,3.089,1.323,31.4,0.9289,cone_1,
18.88,3.089,1.325,30.1,0.9322,cone_1,
18.94,3.088,1.326,29.0,0.9356,cone_1,
18.99,3.088,1.328,27.7,0.9392,cone_1,
19.04,3.088,1.329,26.9,0.9418,cone_1,
19.09,3.087,1.330,27.9,0.9391,cone_1,
19.14,3.086,1.330,29.0,0.9366,cone_1,
19.19,3.085,1.331,30.1,0.9342,cone_1,
19.24,3.084,1.332,31.1,0.9320,cone_1,
19.30,3.083,1.332,32.2,0.9299,cone_1,
19.35,3.082,1.333,33.4,0.9279,cone_1,
19.40,3.081,1.334,34.6,0.9260,cone_1,
19.45,3.079,1.335,35.7,0.9244,cone_1,
19.50,3.078,1.335,36.9,0.9230,cone_1,
19.56,3.077,1.336,38.0,0.9219,cone_1,
19.61,3.076,1.336,38.9,0.9211,cone_1,
19.66,3.075,1.337,39.9,0.9204,cone_1,
19.71,3.076,1.338,40.0,0.9192,cone_1,
19.76,3.080,1.341,40.0,0.9150,cone_1,
19.81,3.085,1.346,40.0,0.9085,cone_1,
19.87,3.092,1.352,40.0,0.9004,cone_1,
19.92,3.102,1.360,40.0,0.8896,cone_1,
19.97,3.111,1.368,40.0,0.8793,cone_1,
20.02,3.122,1.377,40.0,0.8670,cone_1,
20.07,3.133,1.386,40.0,0.8550,cone_1,
20.12,3.144,1.396,40.0,0.8425,cone_1,
20.17,3.156,1.405,40.0,0.8301,cone_1,
20.23,3.167,1.414,40.0,0.8181,cone_1,
20.28,3.177,1.423,40.0,0.8071,cone_1,
20.33,3.187,1.431,40.0,0.7962,cone_1,
20.38,3.198,1.440,40.0,0.7844,cone_1,
20.43,3.208,1.449,40.0,0.7730,cone_1,
20.49,3.219,1.458,40.0,0.7621,cone_1,
20.54,3.229,1.466,40.0,0.7514,cone_1,
20.59,3.238,1.474,40.0,0.7417,cone_1,
20.64,3.247,1.482,40.0,0.7321,cone_1,
20.69,3.256,1.489,40.0,0.7228,cone_1,
20.75,3.266,1.497,40.0,0.7126,cone_1,
20.80,3.276,1.506,40.0,0.7021,cone_1,
20.85,3.286,1.514,40.0,0.6918,cone_1,
20.90,3.297,1.523,40.0,0.6811,cone_1,
20.95,3.307,1.532,40.0,0.6707,cone_1,
21.01,3.318,1.541,40.0,0.6603,cone_1,
21.06,3.327,1.549,40.0,0.6508,cone_1,
21.11,3.338,1.558,40.0,0.6406,cone_1,
21.16,3.348,1.566,40.0,0.6309,cone_1,
21.21,3.358,1.574,40.0,0.6212,cone_1,
21.26,3.368,1.583,40.0,0.6113,cone_1,
21.31,3.377,1.591,40.0,0.6027,cone_1,
21.36,3.386,1.598,40.0,0.5945,cone_1,
21.42,3.395,1.606,40.0,0.5862,cone_1,
21.47,3.404,1.613,40.0,0.5782,cone_1,
21.52,3.413,1.621,40.0,0.5702,cone_1,
21.57,3.422,1.628,40.0,0.5620,cone_1,
21.62,3.433,1.637,40.0,0.5527,cone_1,
21.68,3.443,1.646,40.0,0.5443,cone_1,
21.73,3.453,1.654,40.0,0.5356,cone_1,
21.78,3.463,1.663,40.0,0.5273,cone_1,
21.83,3.473,1.671,40.0,0.5187,cone_1,
21.88,3.483,1.680,40.0,0.5108,cone_1,
21.94,3.494,1.688,40.0,0.5026,cone_1,
21.99,3.505,1.698,40.0,0.4939,cone_1,
22.04,3.516,1.707,40.0,0.4857,cone_1,
22.09,3.527,1.716,40.0,0.4781,cone_1,
22.14,3.535,1.723,40.0,0.4721,cone_1,
22.20,3.545,1.732,40.0,0.4649,cone_1,
22.25,3.555,1.739,40.0,0.4587,cone_1,
22.30,3.565,1.748,40.0,0.4519,cone_1,
22.35,3.576,1.757,40.0,0.4450,cone_1,
22.40,3.587,1.767,40.0,0.4380,cone_1,
22.45,3.598,1.776,40.0,0.4318,cone_1,
22.51,3.610,1.786,40.0,0.4251,cone_1,
22.56,3.621,1.795,40.0,0.4194,cone_1,
22.61,3.632,1.804,40.0,0.4136,cone_1,
22.66,3.642,1.813,40.0,0.4086,cone_1,
22.71,3.653,1.822,40.0,0.4037,cone_1,
22.76,3.664,1.831,40.0,0.3991,cone_1,
22.82,3.676,1.841,40.0,0.3946,cone_1,
22.87,3.685,1.849,40.0,0.3910,cone_1,
22.92,3.696,1.857,40.0,0.3877,cone_1,
22.97,3.705,1.866,40.0,0.3846,cone_1,
23.02,3.716,1.874,40.0,0.3818,cone_1,
23.07,3.725,1.882,40.0,0.3794,cone_1,
23.13,3.737,1.892,40.0,0.3770,cone_1,
23.18,3.748,1.901,40.0,0.3749,cone_1,
23.23,3.759,1.911,40.0,0.3732,cone_1,
23.28,3.770,1.920,40.0,0.3720,cone_1,
23.33,3.780,1.928,40.0,0.3712,cone_1,
23.38,3.791,1.937,40.0,0.3707,cone_1,
23.43,3.802,1.947,40.0,0.3705,cone_1,
23.48,3.813,1.955,40.0,0.3705,cone_1,
23.54,3.824,1.965,40.0,0.3705,cone_1,
23.59,3.836,1.975,40.0,0.3705,cone_1,
23.64,3.846,1.984,40.0,0.3705,cone_1,
23.69,3.855,1.991,40.0,0.3705,cone_1,
23.74,3.865,1.999,40.0,0.3705,cone_1,
23.79,3.875,2.007,40.0,0.3705,cone_1,
23.85,3.885,2.016,40.0,0.3705,cone_1,
23.90,3.896,2.025,40.0,0.3705,cone_1,
23.95,3.906,2.034,40.0,0.3705,cone_1,
24.00,3.916,2.042,40.0,0.3705,cone_1,
24.05,3.927,2.051,40.0,0.3705,cone_1,
24.11,3.939,2.061,40.0,0.3705,cone_1,
24.16,3.949,2.070,40.0,0.3705,cone_1,
24.21,3.961,2.080,40.0,0.3705,cone_1,
24.26,3.972,2.089,40.0,0.3705,cone_1,
24.31,3.983,2.098,40.0,0.3705,cone_1,
24.36,3.993,2.107,40.0,0.3705,cone_1,
24.42,4.004,2.116,40.0,0.3705,cone_1,
24.47,4.013,2.124,40.0,0.3705,cone_1,
24.52,4.021,2.130,40.0,0.3705,cone_1,
24.57,4.030,2.137,40.0,0.3705,cone_1,
24.62,4.040,2.146,40.0,0.3705,cone_1,
24.68,4.050,2.154,40.0,0.3705,cone_1,
24.73,4.061,2.163,40.0,0.3705,cone_1,
24.78,4.072,2.172,40.0,0.3705,cone_1,
24.83,4.083,2.182,40.0,0.3705,cone_1,
24.88,4.093,2.190,40.0,0.3705,cone_1,
24.93,4.104,2.200,40.0,0.3705,cone_1,
24.99,4.116,2.209,40.0,0.3705,cone_1,
25.04,4.125,2.217,40.0,0.3705,cone_1,
25.09,4.126,2.218,39.0,0.3732,cone_1,
25.14,4.126,2.218,37.9,0.3763,cone_1,
25.19,4.127,2.219,36.8,0.3790,cone_1,
25.24,4.127,2.219,35.7,0.3814,cone_1,
25.29,4.128,2.219,34.7,0.3834,cone_1,
25.35,4.128,2.220,33.7,0.3852,cone_1,
25.40,4.129,2.220,32.5,0.3869,cone_1,
25.45,4.129,2.221,31.3,0.3884,cone_1,
25.50,4.130,2.221,30.1,0.3896,cone_1,
25.55,4.130,2.221,28.8,0.3904,cone_1,
25.60,4.131,2.222,27.6,0.3909,cone_1,
25.66,4.131,2.222,26.9,0.3910,cone_1,
25.71,4.134,2.224,26.9,0.3910,cone_1,
25.76,4.140,2.227,26.9,0.3910,cone_1,
25.81,4.149,2.232,26.9,0.3910,cone_1,
25.86,4.161,2.237,26.9,0.3910,cone_1,
25.91,4.173,2.244,26.9,0.3910,cone_1,
25.96,4.184,2.249,26.9,0.3910,cone_1,
26.01,4.196,2.255,26.9,0.3910,cone_1,
26.07,4.207,2.261,26.9,0.3910,cone_1,
26.12,4.219,2.267,26.9,0.3910,cone_1,
26.17,4.231,2.273,26.9,0.3910,cone_1,
26.22,4.244,2.279,26.9,0.3910,cone_1,
26.28,4.257,2.286,26.9,0.3910,cone_1,
