t,x,y,yaw_deg,folga_min,obj,evento
91.98,8.847,4.749,74.1,0.3419,C_fresta60_1,
92.03,8.849,4.756,74.1,0.3353,C_fresta60_1,
92.08,8.852,4.766,74.1,0.3249,C_fresta60_1,
92.13,8.856,4.779,74.1,0.3119,C_fresta60_1,
92.18,8.860,4.792,74.1,0.2988,C_fresta60_1,
92.24,8.863,4.806,74.1,0.2853,C_fresta60_1,
92.29,8.867,4.819,74.1,0.2721,C_fresta60_1,
92.34,8.871,4.831,74.1,0.2626,C_fresta60_1,
92.39,8.874,4.844,74.1,0.2626,C_fresta60_1,
92.44,8.878,4.856,74.1,0.2626,C_fresta60_1,
92.49,8.881,4.869,74.1,0.2626,C_fresta60_1,
92.55,8.885,4.882,74.1,0.2626,C_fresta60_1,
92.60,8.889,4.896,74.1,0.2626,C_fresta60_1,
92.65,8.893,4.909,74.1,0.2626,C_fresta60_1,
92.70,8.897,4.923,74.1,0.2626,C_fresta60_1,
92.75,8.901,4.936,74.1,0.2626,C_fresta60_1,
92.80,8.905,4.950,74.1,0.2626,C_fresta60_1,
92.85,8.909,4.964,74.1,0.2626,C_fresta60_1,
92.90,8.912,4.977,74.1,0.2626,C_fresta60_1,
92.95,8.916,4.991,74.1,0.2626,C_fresta60_1,
93.01,8.920,5.005,74.1,0.2626,C_fresta60_1,
93.06,8.924,5.019,74.1,0.2626,C_fresta60_1,
93.11,8.928,5.032,74.1,0.2626,C_fresta60_1,
93.16,8.932,5.046,74.1,0.2626,C_fresta60_1,
93.21,8.936,5.059,74.1,0.2626,C_fresta60_1,
93.26,8.940,5.072,74.1,0.2626,C_fresta60_1,
93.32,8.943,5.085,74.1,0.2626,C_fresta60_1,
93.37,8.944,5.089,73.5,0.2644,C_fresta60_1,
93.42,8.944,5.090,72.3,0.2678,C_fresta60_1,
93.47,8.945,5.090,71.0,0.2713,C_fresta60_1,
93.52,8.945,5.091,69.7,0.2745,C_fresta60_1,
93.57,8.945,5.092,68.4,0.2773,C_fresta60_1,
93.62,8.945,5.092,67.2,0.2797,C_fresta60_1,
93.67,8.945,5.093,65.9,0.2820,C_fresta60_1,
93.73,8.946,5.094,64.7,0.2838,C_fresta60_1,
93.78,8.946,5.094,63.4,0.2855,C_fresta60_1,
93.83,8.946,5.095,62.1,0.2868,C_fresta60_1,
93.88,8.947,5.096,61.9,0.2870,C_fresta60_1,
93.93,8.949,5.101,61.9,0.2870,C_fresta60_1,
93.99,8.953,5.109,61.9,0.2870,C_fresta60_1,
94.04,8.959,5.120,61.9,0.2870,C_fresta60_1,
94.09,8.966,5.133,61.9,0.2870,C_fresta60_1,
94.14,8.973,5.147,61.9,0.2870,C_fresta60_1,
94.19,8.980,5.160,61.9,0.2870,C_fresta60_1,
94.24,8.988,5.173,61.9,0.2870,C_fresta60_1,
94.29,8.995,5.186,61.9,0.2870,C_fresta60_1,
94.34,9.002,5.200,61.9,0.2870,C_fresta60_1,
94.40,9.009,5.213,61.9,0.2870,C_fresta60_1,
94.45,9.016,5.226,61.9,0.2870,C_fresta60_1,
94.50,9.023,5.240,61.9,0.2870,C_fresta60_1,
94.55,9.031,5.254,61.9,0.2870,C_fresta60_1,
94.60,9.037,5.266,61.9,0.2870,C_fresta60_1,
94.65,9.039,5.270,61.4,0.2856,C_fresta60_1,
94.71,9.039,5.270,60.1,0.2824,C_fresta60_1,
94.76,9.040,5.271,59.0,0.2790,C_fresta60_1,
94.81,9.040,5.272,57.6,0.2750,C_fresta60_1,
94.86,9.040,5.272,56.3,0.2706,C_fresta60_1,
94.91,9.041,5.273,55.0,0.2661,C_fresta60_1,
94.96,9.041,5.273,53.8,0.2613,C_fresta60_1,
95.01,9.041,5.274,52.5,0.2562,C_fresta60_1,
95.07,9.042,5.275,51.2,0.2508,C_fresta60_1,
95.12,9.042,5.275,50.5,0.2479,C_fresta60_1,
95.17,9.045,5.279,50.5,0.2479,C_fresta60_1,
95.22,9.050,5.285,50.5,0.2479,C_fresta60_1,
95.27,9.057,5.294,50.5,0.2479,C_fresta60_1,
95.32,9.067,5.305,50.5,0.2479,C_fresta60_1,
95.37,9.077,5.317,50.5,0.2479,C_fresta60_1,
95.42,9.086,5.328,50.5,0.2479,C_fresta60_1,
95.48,9.095,5.339,50.5,0.2479,C_fresta60_1,
95.53,9.104,5.350,50.5,0.2522,C_fresta60_1,
95.58,9.114,5.362,50.5,0.2621,C_fresta60_1,
95.63,9.124,5.374,50.5,0.2718,C_fresta60_1,
95.68,9.133,5.386,50.5,0.2815,C_fresta60_1,
95.73,9.143,5.398,50.5,0.2910,C_fresta60_1,
95.78,9.153,5.410,50.5,0.3010,C_fresta60_1,
95.84,9.163,5.422,50.5,0.3107,C_fresta60_1,
95.89,9.172,5.433,50.5,0.3204,C_fresta60_1,
95.94,9.181,5.444,50.5,0.3288,C_fresta60_1,
95.99,9.182,5.445,49.5,0.3293,C_fresta60_1,
96.04,9.182,5.445,48.2,0.3292,C_fresta60_1,
96.09,9.183,5.446,46.9,0.3293,C_fresta60_1,
96.14,9.183,5.446,45.6,0.3295,C_fresta60_1,
96.20,9.183,5.447,44.4,0.3299,C_fresta60_1,
96.25,9.184,5.447,43.1,0.3305,C_fresta60_1,
96.30,9.184,5.448,41.9,0.3312,C_fresta60_1,
96.35,9.185,5.448,40.7,0.3321,C_fresta60_1,
96.40,9.185,5.449,39.5,0.3332,C_fresta60_1,
96.45,9.186,5.449,38.3,0.3344,C_fresta60_1,
96.50,9.186,5.450,37.4,0.3356,C_fresta60_1,
96.56,9.189,5.452,37.4,0.3384,C_fresta60_1,
96.61,9.195,5.457,37.4,0.3443,C_fresta60_1,
96.66,9.204,5.464,37.4,0.3532,C_fresta60_1,
96.71,9.215,5.473,37.4,0.3649,C_fresta60_1,
96.76,9.227,5.482,37.4,0.3768,C_fresta60_1,
96.81,9.239,5.491,37.4,0.3890,C_fresta60_1,
96.86,9.251,5.500,37.4,0.4004,C_fresta60_1,
96.91,9.263,5.509,37.4,0.4080,B_fresta70_1,
96.96,9.274,5.518,37.4,0.4080,B_fresta70_1,
97.02,9.286,5.527,37.4,0.4080,B_fresta70_1,
97.07,9.299,5.536,37.4,0.4080,B_fresta70_1,
97.12,9.310,5.545,37.4,0.4080,B_fresta70_1,
97.17,9.323,5.555,37.4,0.4080,B_fresta70_1,
97.22,9.334,5.564,37.4,0.4080,B_fresta70_1,
97.27,9.347,5.573,37.4,0.4080,B_fresta70_1,
97.33,9.359,5.582,37.4,0.4080,B_fresta70_1,
97.38,9.371,5.591,37.4,0.4080,B_fresta70_1,
97.43,9.382,5.600,37.4,0.4080,B_fresta70_1,
97.48,9.394,5.610,37.4,0.4080,B_fresta70_1,
97.53,9.406,5.618,37.4,0.4080,B_fresta70_1,
97.58,9.418,5.627,37.4,0.4080,B_fresta70_1,
97.64,9.430,5.637,37.4,0.4080,B_fresta70_1,
97.69,9.442,5.646,37.4,0.4080,B_fresta70_1,
97.74,9.454,5.655,37.4,0.4080,B_fresta70_1,
97.79,9.466,5.664,37.4,0.4137,B_fresta70_1,
97.84,9.477,5.673,37.4,0.4225,B_fresta70_1,
97.89,9.489,5.682,37.4,0.4316,B_fresta70_1,
97.95,9.501,5.691,37.4,0.4407,B_fresta70_1,
98.00,9.513,5.700,37.4,0.4497,B_fresta70_1,
98.05,9.525,5.709,37.4,0.4590,B_fresta70_1,
98.10,9.536,5.718,37.4,0.4678,B_fresta70_1,
98.15,9.539,5.720,36.7,0.4704,B_fresta70_1,
98.20,9.539,5.721,35.4,0.4720,B_fresta70_1,
98.25,9.540,5.721,34.1,0.4738,B_fresta70_1,
98.31,9.540,5.721,32.9,0.4758,B_fresta70_1,
98.36,9.541,5.722,31.6,0.4780,B_fresta70_1,
98.41,9.541,5.722,30.3,0.4803,B_fresta70_1,
98.46,9.542,5.723,29.1,0.4827,B_fresta70_1,
98.51,9.543,5.723,27.8,0.4852,B_fresta70_1,
98.56,9.543,5.723,27.0,0.4872,B_fresta70_1,
98.61,9.546,5.725,27.0,0.4885,B_fresta70_1,
98.66,9.551,5.728,27.0,0.4914,B_fresta70_1,
98.72,9.561,5.732,27.0,0.4962,B_fresta70_1,
98.77,9.573,5.739,27.0,0.5027,B_fresta70_1,
98.82,9.587,5.746,27.0,0.5096,B_fresta70_1,
98.87,9.600,5.753,27.0,0.5165,B_fresta70_1,
98.92,9.614,5.760,27.0,0.5234,B_fresta70_1,
98.97,9.627,5.766,27.0,0.5302,B_fresta70_1,
99.02,9.641,5.773,27.0,0.5370,B_fresta70_1,
99.07,9.654,5.780,27.0,0.5438,B_fresta70_1,
99.13,9.668,5.787,27.0,0.5509,B_fresta70_1,
99.18,9.682,5.794,27.0,0.5578,B_fresta70_1,
99.23,9.695,5.801,27.0,0.5645,B_fresta70_1,
99.28,9.708,5.807,27.0,0.5710,B_fresta70_1,
99.33,9.720,5.813,27.0,0.5771,B_fresta70_1,
99.38,9.732,5.820,27.0,0.5834,B_fresta70_1,
99.44,9.745,5.826,27.0,0.5898,B_fresta70_1,
99.49,9.758,5.833,27.0,0.5965,B_fresta70_1,
99.54,9.771,5.839,27.0,0.6031,B_fresta70_1,
99.59,9.784,5.846,27.0,0.6101,B_fresta70_1,
99.64,9.798,5.853,27.0,0.6169,B_fresta70_1,
99.69,9.811,5.860,27.0,0.6235,B_fresta70_1,
99.74,9.824,5.867,27.0,0.6303,B_fresta70_1,
99.80,9.838,5.874,27.0,0.6375,B_fresta70_1,
99.85,9.852,5.881,27.0,0.6445,B_fresta70_1,
99.90,9.866,5.888,27.0,0.6514,B_fresta70_1,
99.95,9.879,5.895,27.0,0.6584,B_fresta70_1,
100.00,9.893,5.901,27.0,0.6652,B_fresta70_1,
100.05,9.906,5.908,27.0,0.6720,B_fresta70_1,
100.11,9.919,5.915,27.0,0.6786,B_fresta70_1,
100.16,9.933,5.922,27.0,0.6856,B_fresta70_1,
100.21,9.946,5.928,27.0,0.6921,B_fresta70_1,
100.26,9.959,5.935,27.0,0.6989,B_fresta70_1,
100.31,9.972,5.941,27.0,0.7053,B_fresta70_1,
100.36,9.986,5.949,27.0,0.7124,B_fresta70_1,
100.41,9.999,5.955,27.0,0.7192,B_fresta70_1,
100.46,10.012,5.962,27.0,0.7260,B_fresta70_1,
100.52,10.025,5.969,27.0,0.7326,B_fresta70_1,
100.57,10.039,5.976,27.0,0.7394,B_fresta70_1,
100.62,10.052,5.982,27.0,0.7461,B_fresta70_1,
100.67,10.066,5.989,27.0,0.7532,B_fresta70_1,
100.72,10.079,5.996,27.0,0.7600,B_fresta70_1,
100.77,10.092,6.003,27.0,0.7668,B_fresta70_1,
100.83,10.105,6.009,27.0,0.7732,B_fresta70_1,
100.88,10.119,6.016,27.0,0.7803,B_fresta70_1,
100.93,10.132,6.023,27.0,0.7869,B_fresta70_1,
100.98,10.145,6.030,27.0,0.7937,B_fresta70_1,
101.03,10.159,6.037,27.0,0.8008,B_fresta70_1,
101.08,10.173,6.044,27.0,0.8077,B_fresta70_1,
101.13,10.186,6.051,27.0,0.8144,B_fresta70_1,
101.19,10.200,6.058,27.0,0.8214,B_fresta70_1,
101.24,10.213,6.064,27.0,0.8280,B_fresta70_1,
101.29,10.226,6.071,27.0,0.8350,B_fresta70_1,
101.34,10.240,6.078,27.0,0.8418,B_fresta70_1,
101.39,10.253,6.085,27.0,0.8484,B_fresta70_1,
101.44,10.266,6.091,27.0,0.8551,B_fresta70_1,
101.49,10.279,6.098,27.0,0.8619,B_fresta70_1,
101.54,10.285,6.101,26.7,0.8653,B_fresta70_1,
101.60,10.286,6.101,25.5,0.8681,B_fresta70_1,
101.65,10.286,6.102,24.3,0.8708,B_fresta70_1,
101.70,10.287,6.102,23.1,0.8739,B_fresta70_1,
101.75,10.287,6.102,21.8,0.8772,B_fresta70_1,
101.80,10.288,6.102,20.5,0.8808,B_fresta70_1,
101.85,10.289,6.103,19.2,0.8844,B_fresta70_1,
101.91,10.289,6.103,18.0,0.8881,B_fresta70_1,
101.96,10.290,6.103,16.7,0.8921,B_fresta70_1,
102.01,10.290,6.104,15.4,0.8963,B_fresta70_1,
102.06,10.291,6.104,14.2,0.9004,B_fresta70_1,
102.11,10.293,6.105,14.2,0.9010,B_fresta70_1,
102.16,10.300,6.106,14.2,0.9026,B_fresta70_1,
102.22,10.309,6.109,14.2,0.9051,B_fresta70_1,
102.27,10.323,6.112,14.2,0.9085,B_fresta70_1,
102.32,10.337,6.116,14.2,0.9120,B_fresta70_1,
102.37,10.351,6.119,14.2,0.9155,B_fresta70_1,
102.42,10.364,6.123,14.2,0.9190,B_fresta70_1,
102.47,10.379,6.126,14.2,0.9226,B_fresta70_1,
102.52,10.393,6.130,14.2,0.9262,B_fresta70_1,
102.57,10.408,6.134,14.2,0.9300,B_fresta70_1,
102.63,10.423,6.137,14.2,0.9338,B_fresta70_1,
102.68,10.438,6.141,14.2,0.9376,B_fresta70_1,
102.73,10.453,6.145,14.2,0.9414,B_fresta70_1,
102.78,10.468,6.149,14.2,0.9451,B_fresta70_1,
102.83,10.483,6.153,14.2,0.9489,B_fresta70_1,
102.88,10.498,6.156,14.2,0.9526,B_fresta70_1,
102.94,10.512,6.160,14.2,0.9564,B_fresta70_1,
102.99,10.527,6.164,14.2,0.9601,B_fresta70_1,
103.04,10.542,6.167,14.2,0.9639,B_fresta70_1,
103.09,10.557,6.171,14.2,0.9675,B_fresta70_1,
103.14,10.571,6.175,14.2,0.9712,B_fresta70_1,
103.19,10.585,6.178,14.2,0.9748,B_fresta70_1,
103.24,10.600,6.182,14.2,0.9784,B_fresta70_1,
103.30,10.614,6.186,14.2,0.9820,B_fresta70_1,
103.35,10.628,6.189,14.2,0.9857,B_fresta70_1,
103.40,10.643,6.193,14.2,0.9893,B_fresta70_1,
103.45,10.656,6.196,14.2,0.9927,B_fresta70_1,
103.50,10.671,6.200,14.2,0.9963,B_fresta70_1,
103.55,10.685,6.204,14.2,1.0001,B_fresta70_1,
103.60,10.700,6.207,14.2,1.0037,B_fresta70_1,
103.65,10.714,6.211,14.2,1.0074,B_fresta70_1,
103.71,10.729,6.215,14.2,1.0110,B_fresta70_1,
103.76,10.743,6.218,14.2,1.0147,B_fresta70_1,
103.81,10.757,6.222,14.2,1.0182,B_fresta70_1,
103.86,10.771,6.225,14.2,1.0218,B_fresta70_1,
103.91,10.785,6.229,14.2,1.0252,B_fresta70_1,
103.96,10.800,6.233,14.2,1.0290,B_fresta70_1,
104.02,10.814,6.236,14.2,1.0327,B_fresta70_1,
104.07,10.829,6.240,14.2,1.0363,B_fresta70_1,
104.12,10.844,6.244,14.2,1.0401,B_fresta70_1,
104.17,10.859,6.248,14.2,1.0439,B_fresta70_1,
104.22,10.874,6.251,14.2,1.0476,B_fresta70_1,
104.27,10.888,6.255,14.2,1.0514,B_fresta70_1,
104.32,10.904,6.259,14.2,1.0552,B_fresta70_1,
104.38,10.918,6.263,14.2,1.0590,B_fresta70_1,
104.43,10.933,6.266,14.2,1.0626,B_fresta70_1,
104.48,10.947,6.270,14.2,1.0663,B_fresta70_1,
104.53,10.962,6.274,14.2,1.0700,B_fresta70_1,
104.58,10.977,6.277,14.2,1.0737,B_fresta70_1,
104.63,10.991,6.281,14.2,1.0772,B_fresta70_1,
104.68,11.005,6.284,14.2,1.0809,B_fresta70_1,
104.74,11.020,6.288,14.2,1.0845,B_fresta70_1,
104.79,11.034,6.292,14.2,1.0882,B_fresta70_1,
104.84,11.049,6.296,14.2,1.0919,B_fresta70_1,
104.89,11.064,6.299,14.2,1.0956,B_fresta70_1,
104.94,11.079,6.303,14.2,1.0995,B_fresta70_1,
105.00,11.093,6.307,14.2,1.1032,B_fresta70_1,
105.05,11.108,6.311,14.2,1.1003,cone_3,
105.10,11.123,6.314,14.2,1.0871,cone_3,
105.15,11.138,6.318,14.2,1.0742,cone_3,
105.20,11.153,6.322,14.2,1.0610,cone_3,
105.25,11.167,6.326,14.2,1.0480,cone_3,
105.30,11.182,6.329,14.2,1.0355,cone_3,
105.35,11.196,6.333,14.2,1.0225,cone_3,
105.41,11.211,6.337,14.2,1.0098,cone_3,
105.46,11.224,6.340,14.2,0.9982,cone_3,
105.51,11.239,6.344,14.2,0.9859,cone_3,
105.56,11.253,6.347,14.2,0.9739,cone_3,
105.61,11.266,6.351,14.2,0.9620,cone_3,
105.66,11.269,6.351,13.3,0.9590,cone_3,
105.72,11.270,6.351,12.0,0.9572,cone_3,
105.77,11.270,6.352,10.7,0.9557,cone_3,
105.82,11.271,6.352,9.5,0.9544,cone_3,
105.87,11.272,6.352,8.2,0.9533,cone_3,
105.92,11.272,6.352,6.9,0.9525,cone_3,
105.97,11.273,6.352,5.6,0.9519,cone_3,
106.02,11.273,6.352,4.5,0.9516,cone_3,
106.07,11.274,6.353,3.2,0.9515,cone_3,
106.12,11.275,6.353,2.1,0.9515,cone_3,
106.18,11.277,6.353,2.1,0.9499,cone_3,
106.23,11.284,6.353,2.1,0.9459,cone_3,
106.28,11.294,6.353,2.1,0.9396,cone_3,
106.33,11.307,6.354,2.1,0.9310,cone_3,
106.38,11.323,6.354,2.1,0.9216,cone_3,
106.44,11.337,6.355,2.1,0.9127,cone_3,
106.49,11.351,6.355,2.1,0.9046,cone_3,
106.54,11.365,6.356,2.1,0.8959,cone_3,
106.59,11.379,6.356,2.1,0.8877,cone_3,
106.64,11.394,6.357,2.1,0.8791,cone_3,
106.69,11.410,6.358,2.1,0.8704,cone_3,
106.74,11.425,6.358,2.1,0.8618,cone_3,
106.80,11.440,6.359,2.1,0.8537,cone_3,
106.85,11.455,6.359,2.1,0.8457,cone_3,
106.90,11.470,6.360,2.1,0.8379,cone_3,
106.95,11.485,6.360,2.1,0.8303,cone_3,
107.00,11.500,6.361,2.1,0.8228,cone_3,
107.05,11.514,6.361,2.1,0.8158,cone_3,
107.11,11.529,6.362,2.1,0.8088,cone_3,
107.16,11.544,6.362,2.1,0.8017,cone_3,
107.21,11.559,6.363,2.1,0.7950,cone_3,
107.26,11.575,6.364,2.1,0.7881,cone_3,
107.31,11.589,6.364,2.1,0.7818,cone_3,
107.36,11.605,6.365,2.1,0.7755,cone_3,
107.41,11.620,6.365,2.1,0.7694,cone_3,
107.46,11.635,6.366,2.1,0.7636,cone_3,
107.51,11.650,6.366,2.1,0.7580,cone_3,
107.57,11.665,6.367,2.1,0.7524,cone_3,
107.62,11.679,6.367,2.1,0.7475,cone_3,
107.67,11.694,6.368,2.1,0.7425,cone_3,
107.72,11.708,6.368,2.1,0.7380,cone_3,
107.77,11.723,6.369,2.1,0.7336,cone_3,
107.83,11.737,6.369,2.1,0.7295,cone_3,
107.88,11.752,6.370,2.1,0.7255,cone_3,
107.93,11.766,6.371,2.1,0.7217,cone_3,
107.98,11.781,6.371,2.1,0.7182,cone_3,
108.03,11.788,6.371,1.7,0.7176,cone_3,
108.08,11.789,6.371,0.5,0.7218,cone_3,
108.13,11.789,6.371,-0.8,0.7261,cone_3,
108.18,11.790,6.371,-2.1,0.7306,cone_3,
108.23,11.791,6.371,-3.3,0.7352,cone_3,
108.29,11.791,6.371,-4.6,0.7401,cone_3,
108.34,11.792,6.372,-5.8,0.7450,cone_3,
108.39,11.793,6.372,-7.1,0.7501,cone_3,
108.44,11.793,6.372,-8.2,0.7550,cone_3,
108.49,11.794,6.372,-9.4,0.7596,cone_3,
108.54,11.795,6.372,-10.0,0.7618,cone_3,
108.59,11.798,6.371,-10.0,0.7618,cone_3,
108.64,11.805,6.370,-10.0,0.7618,cone_3,
108.70,11.816,6.368,-10.0,0.7618,cone_3,
108.75,11.828,6.366,-10.0,0.7618,cone_3,
108.80,11.839,6.364,-10.0,0.7618,cone_3,
108.85,11.850,6.362,-10.0,0.7618,cone_3,
108.90,11.861,6.360,-10.0,0.7618,cone_3,
108.95,11.872,6.358,-10.0,0.7618,cone_3,
109.00,11.883,6.356,-10.0,0.7618,cone_3,
109.05,11.894,6.354,-10.0,0.7618,cone_3,
109.11,11.905,6.352,-10.0,0.7618,cone_3,
109.16,11.917,6.350,-10.0,0.7618,cone_3,
109.21,11.927,6.348,-10.0,0.7618,cone_3,
109.26,11.937,6.346,-10.0,0.7618,cone_3,
109.31,11.947,6.345,-10.0,0.7618,cone_3,
109.37,11.952,6.344,-10.4,0.7621,cone_3,
109.42,11.953,6.344,-11.7,0.7625,cone_3,
109.47,11.954,6.343,-12.9,0.7623,cone_3,
109.52,11.954,6.343,-14.3,0.7615,cone_3,
109.57,11.955,6.343,-15.6,0.7601,cone_3,
109.62,11.956,6.343,-16.8,0.7581,cone_3,
109.67,11.956,6.343,-18.1,0.7555,cone_3,
109.72,11.957,6.343,-19.4,0.7522,cone_3,
109.78,11.958,6.343,-20.7,0.7483,cone_3,
109.83,11.958,6.343,-21.9,0.7438,cone_3,
109.88,11.959,6.342,-22.4,0.7421,cone_3,
109.93,11.964,6.341,-22.4,0.7421,cone_3,
109.98,11.971,6.337,-22.4,0.7421,cone_3,
110.03,11.981,6.333,-22.4,0.7421,cone_3,
110.09,11.991,6.329,-22.4,0.7421,cone_3,
110.14,12.000,6.325,-22.4,0.7422,cone_3,
110.19,12.011,6.321,-22.4,0.7424,cone_3,
110.24,12.021,6.317,-22.4,0.7427,cone_3,
110.29,12.030,6.313,-22.5,0.7428,cone_3,
110.34,12.032,6.312,-24.5,0.7350,cone_3,
110.39,12.033,6.312,-26.7,0.7268,cone_3,
110.44,12.034,6.311,-28.7,0.7199,cone_3,
110.50,12.035,6.311,-30.6,0.7136,cone_3,
110.55,12.035,6.311,-32.2,0.7086,cone_3,
110.60,12.036,6.310,-33.8,0.7042,cone_3,
110.65,12.037,6.310,-35.2,0.7006,cone_3,
110.70,12.038,6.310,-36.5,0.6975,cone_3,
110.75,12.038,6.310,-37.8,0.6946,cone_3,
110.81,12.039,6.309,-39.0,0.6921,cone_3,
110.86,12.039,6.309,-40.3,0.6897,cone_3,
110.91,12.040,6.309,-41.5,0.6876,cone_3,
110.96,12.041,6.309,-42.8,0.6857,cone_3,
111.01,12.041,6.308,-44.0,0.6841,cone_3,
111.06,12.042,6.308,-45.3,0.6828,cone_3,
111.11,12.043,6.308,-46.5,0.6817,cone_3,
111.16,12.043,6.308,-47.8,0.6808,cone_3,
111.21,12.044,6.307,-49.0,0.6802,cone_3,
111.26,12.045,6.307,-50.3,0.6799,cone_3,
111.32,12.046,6.307,-51.6,0.6798,cone_3,
111.37,12.046,6.306,-52.9,0.6800,cone_3,
111.42,12.047,6.306,-54.2,0.6804,cone_3,
111.47,12.048,6.306,-55.4,0.6811,cone_3,
111.52,12.048,6.305,-56.6,0.6821,cone_3,
111.57,12.049,6.305,-57.8,0.6831,cone_3,
111.62,12.050,6.305,-59.0,0.6845,cone_3,
111.67,12.050,6.305,-60.3,0.6863,cone_3,
111.73,12.051,6.304,-61.6,0.6883,cone_3,
111.78,12.052,6.304,-62.8,0.6906,cone_3,
111.83,12.053,6.303,-64.1,0.6931,cone_3,
111.88,12.053,6.303,-65.4,0.6959,cone_3,
111.93,12.054,6.303,-66.7,0.6989,cone_3,
111.98,12.055,6.302,-67.0,0.7008,cone_3,
112.03,12.057,6.297,-67.0,0.7054,cone_3,
112.09,12.060,6.289,-67.0,0.7133,cone_3,
112.14,12.064,6.279,-67.0,0.7232,cone_3,
112.21,12.070,6.266,-67.0,0.7366,cone_3,
112.26,12.074,6.256,-67.0,0.7467,cone_3,
112.31,12.079,6.245,-67.0,0.7569,cone_3,
112.36,12.083,6.235,-67.0,0.7669,cone_3,
112.41,12.087,6.227,-67.0,0.7759,cone_3,
112.46,12.090,6.217,-67.0,0.7851,cone_3,
112.51,12.094,6.210,-67.1,0.7933,cone_3,
112.57,12.094,6.209,-68.3,0.7973,cone_3,
112.62,12.094,6.209,-68.5,0.7979,cone_3,
112.67,12.093,6.211,-63.8,0.7847,cone_3,
112.72,12.092,6.213,-58.9,0.7740,cone_3,
112.77,12.092,6.216,-54.1,0.7669,cone_3,
112.82,12.091,6.218,-49.2,0.7631,cone_3,
112.88,12.090,6.221,-44.2,0.7630,cone_3,
112.93,12.088,6.223,-39.3,0.7665,cone_3,
112.98,12.087,6.226,-34.7,0.7730,cone_3,
113.03,12.086,6.228,-29.9,0.7828,cone_3,
113.08,12.085,6.231,-25.1,0.7957,cone_3,
113.13,12.083,6.234,-20.4,0.8106,cone_3,
113.19,12.081,6.237,-15.6,0.8284,cone_3,
113.24,12.080,6.240,-10.9,0.8402,cone_3,
113.29,12.077,6.243,-6.1,0.8432,cone_3,
113.34,12.075,6.246,-1.1,0.8363,cone_3,
113.39,12.072,6.249,3.7,0.8202,cone_3,
113.44,12.070,6.252,8.5,0.7973,cone_3,
113.49,12.067,6.255,12.5,0.7786,cone_3,
113.55,12.064,6.258,16.5,0.7620,cone_3,
113.60,12.061,6.261,20.1,0.7485,cone_3,
113.65,12.058,6.264,23.3,0.7377,cone_3,
113.70,12.055,6.267,26.3,0.7288,cone_3,
113.75,12.052,6.270,29.0,0.7217,cone_3,
113.80,12.049,6.273,31.4,0.7162,cone_3,
113.85,12.045,6.276,33.6,0.7118,cone_3,
113.91,12.042,6.278,35.5,0.7085,cone_3,
113.96,12.039,6.281,37.2,0.7058,cone_3,
114.01,12.036,6.284,38.6,0.7037,cone_3,
114.06,12.033,6.287,40.1,0.7020,cone_3,
114.11,12.030,6.289,41.4,0.7008,cone_3,
114.16,12.027,6.291,42.7,0.7000,cone_3,
114.22,12.024,6.293,44.0,0.6997,cone_3,
114.27,12.021,6.296,45.2,0.6998,cone_3,
114.32,12.018,6.298,46.4,0.7001,cone_3,
114.37,12.015,6.300,47.7,0.7009,cone_3,
114.42,12.012,6.301,48.9,0.7020,cone_3,
114.47,12.009,6.303,50.1,0.7034,cone_3,
114.53,12.006,6.305,51.2,0.7052,cone_3,
114.58,12.003,6.306,52.5,0.7074,cone_3,
114.63,12.000,6.308,53.6,0.7097,cone_3,
114.68,11.997,6.309,54.8,0.7125,cone_3,
114.73,11.994,6.311,56.0,0.7155,cone_3,
114.79,11.991,6.312,57.2,0.7190,cone_3,
114.84,11.988,6.313,58.4,0.7228,cone_3,
114.89,11.984,6.314,59.6,0.7267,cone_3,
114.94,11.981,6.316,60.8,0.7312,cone_3,
114.99,11.978,6.317,62.0,0.7359,cone_3,
115.04,11.974,6.318,63.2,0.7408,cone_3,
115.09,11.971,6.319,64.4,0.7462,cone_3,
115.14,11.968,6.319,65.6,0.7517,cone_3,
115.20,11.964,6.320,66.9,0.7576,cone_3,
115.25,11.961,6.321,68.0,0.7628,cone_3,
115.30,11.957,6.322,69.3,0.7679,cone_3,
115.35,11.954,6.323,69.1,0.7673,cone_3,
115.40,11.953,6.326,64.4,0.7462,cone_3,
115.45,11.951,6.330,59.7,0.7251,cone_3,
115.50,11.950,6.333,55.1,0.7061,cone_3,
115.56,11.949,6.338,49.9,0.6878,cone_3,
115.61,11.948,6.342,44.8,0.6725,cone_3,
115.66,11.947,6.347,39.6,0.6605,cone_3,
115.71,11.946,6.352,35.0,0.6526,cone_3,
115.76,11.946,6.357,30.7,0.6475,cone_3,
115.81,11.945,6.362,27.0,0.6448,cone_3,
115.86,11.945,6.367,23.4,0.6437,cone_3,
115.92,11.944,6.372,20.5,0.6434,cone_3,
115.97,11.944,6.377,17.8,0.6437,cone_3,
116.02,11.944,6.383,15.3,0.6443,cone_3,
116.07,11.944,6.388,13.1,0.6450,cone_3,
116.12,11.944,6.393,11.2,0.6457,cone_3,
116.17,11.944,6.398,9.4,0.6463,cone_3,
116.23,11.944,6.403,7.8,0.6470,cone_3,
116.28,11.944,6.407,6.3,0.6479,cone_3,
116.33,11.944,6.411,4.9,0.6490,cone_3,
116.38,11.945,6.415,3.6,0.6503,cone_3,
116.43,11.945,6.418,2.4,0.6517,cone_3,
