t_wall,px,py,yaw_deg,plan_rel_deg,front_obst_m,cmd_nav_vx,cmd_nav_wz
1788372204.973,9.536,2.346,0.5,-0.2,1.817,0.3500,0.0000
1788372205.194,9.598,2.346,0.5,-0.6,1.766,0.3500,0.0000
1788372205.417,9.640,2.355,0.5,-1.4,1.717,0.3500,0.0000
1788372205.632,9.699,2.356,0.5,-1.1,1.670,0.3500,0.0000
1788372205.865,9.742,2.355,0.6,-1.0,1.628,0.3500,0.0000
1788372206.083,9.800,2.354,0.6,-0.5,1.589,0.3500,0.0000
1788372206.298,9.870,2.356,0.5,1.7,1.559,0.3500,0.0000
1788372206.528,9.934,2.357,0.4,1.7,3.977,0.3500,0.0000
1788372206.752,9.992,2.362,0.3,1.2,3.917,0.3500,0.0000
1788372206.969,10.052,2.363,0.3,1.0,3.857,0.3500,0.0000
1788372207.187,10.114,2.364,0.6,0.7,3.797,0.3500,0.0000
1788372207.431,10.175,2.364,0.6,0.6,3.737,0.3182,0.0000
1788372207.640,10.228,2.376,1.2,-1.3,3.678,0.2545,0.0000
1788372207.856,10.278,2.377,1.2,-1.4,3.619,0.2227,0.0000
1788372208.072,10.334,2.377,0.9,-1.1,3.561,0.1909,0.0000
1788372208.303,10.390,2.377,0.7,-1.0,3.504,0.1273,0.0000
1788372208.516,10.478,2.377,0.8,-1.0,3.448,0.0955,0.0000
1788372208.728,10.541,2.377,0.8,-1.2,3.393,0.2545,0.0000
1788372208.974,10.602,2.385,1.3,-3.4,3.341,0.2227,0.0000
1788372209.193,10.648,2.387,1.3,-4.4,3.296,0.1909,0.0000
1788372209.405,10.704,2.390,1.1,-6.1,3.252,0.1591,0.0000
1788372209.629,10.742,2.391,1.1,-7.8,3.208,0.0000,0.0000
1788372209.855,10.786,2.392,1.1,-11.7,3.164,0.0000,0.0000
1788372210.064,10.823,2.383,1.3,-10.4,3.120,0.0000,0.0000
1788372210.272,10.823,2.383,1.3,-10.4,3.107,0.0000,0.0000
1788372210.493,10.828,2.384,1.4,-11.7,3.107,0.0000,0.0000
1788372210.704,10.829,2.384,1.4,-12.0,3.107,0.0000,0.0000
1788372210.918,10.829,2.384,1.4,-12.0,3.107,0.0000,0.0000
1788372211.151,10.829,2.384,1.4,-12.0,3.107,0.0000,0.0000
1788372211.396,10.829,2.384,7.9,55.5,3.107,0.0000,2.0000
1788372211.613,10.829,2.384,14.8,48.6,3.112,0.0000,4.0000
1788372211.828,10.829,2.384,20.4,43.0,3.119,0.0000,3.8941
1788372212.063,10.812,2.387,25.5,36.1,3.146,0.0000,3.6554
1788372212.285,10.819,2.387,31.1,31.2,2.947,0.0000,3.4320
1788372212.504,10.830,2.392,35.6,27.5,2.699,0.0000,3.1169
1788372212.725,10.832,2.393,40.4,22.8,2.505,0.0000,2.8735
1788372212.959,10.826,2.400,45.7,16.5,2.353,0.0955,0.0000
1788372213.175,10.808,2.395,51.0,9.8,2.234,0.3500,0.0000
1788372213.394,10.807,2.395,55.1,5.6,2.140,0.3500,0.0000
1788372213.623,10.835,2.391,59.4,4.3,2.146,0.3500,0.0000
1788372213.846,10.838,2.408,58.6,4.5,2.133,0.3500,0.0000
1788372214.060,10.865,2.457,58.3,5.1,2.081,0.3500,0.0000
1788372214.284,10.900,2.512,57.3,9.3,2.026,0.3500,0.0000
1788372214.521,10.933,2.563,57.3,10.1,1.957,0.3500,0.0000
1788372214.732,10.968,2.615,57.4,11.1,1.901,0.2864,0.0000
1788372214.952,11.001,2.666,57.4,11.4,1.845,0.2545,0.0000
1788372215.186,11.034,2.724,58.6,10.9,1.781,0.3500,0.0000
1788372215.413,11.061,2.767,58.6,6.3,1.723,0.3500,0.0000
1788372215.626,11.085,2.824,58.6,5.9,1.668,0.3500,0.0000
1788372215.840,11.114,2.879,58.6,6.0,1.603,0.3500,0.0000
1788372216.077,11.145,2.912,58.1,8.0,1.548,0.3182,0.0000
1788372216.295,11.177,2.960,58.0,11.0,1.484,0.2227,0.0000
1788372216.512,11.207,3.011,57.4,12.7,1.430,0.1273,0.0000
1788372216.748,11.240,3.063,57.3,14.5,1.367,0.0636,0.0000
1788372216.971,11.277,3.121,57.0,17.5,1.313,0.0636,0.0000
1788372217.182,11.302,3.161,57.0,20.0,1.254,0.0000,-6.0000
1788372217.404,11.332,3.191,56.7,24.6,1.204,0.0636,0.0000
1788372217.630,11.358,3.225,56.6,29.5,1.164,0.0000,3.0000
1788372217.842,11.383,3.262,56.6,35.5,1.119,0.0000,3.4572
1788372218.058,11.399,3.313,58.7,39.8,1.080,0.0000,3.7754
1788372218.295,11.399,3.313,63.7,34.9,1.070,0.0000,3.5845
1788372218.519,11.399,3.313,68.6,30.0,1.073,0.0000,3.2708
1788372218.728,11.406,3.332,69.5,32.8,1.073,0.0000,3.2916
1788372218.944,11.406,3.353,72.8,31.4,1.043,0.0000,0.0000
1788372219.181,11.406,3.353,76.9,27.3,1.045,0.0000,0.0000
1788372219.394,11.397,3.352,80.0,20.3,1.048,0.0000,0.0000
1788372219.599,11.394,3.352,80.2,18.4,1.048,0.0000,0.0000
1788372219.823,11.399,3.365,80.4,21.7,1.048,0.0000,0.0000
1788372220.036,11.399,3.365,80.4,21.7,1.048,0.0000,0.0000
1788372220.240,11.399,3.365,80.4,21.7,1.048,0.0000,0.0000
1788372220.447,11.399,3.365,80.4,89.3,1.048,0.0000,0.0000
1788372220.684,11.400,3.378,84.0,87.1,1.048,0.0000,2.0000
1788372220.897,11.403,3.412,84.0,90.8,1.016,0.0000,4.0000
1788372221.112,11.408,3.452,84.0,95.3,0.975,0.0000,4.0000
1788372221.338,11.412,3.493,84.0,99.7,0.938,0.0000,4.0000
1788372221.571,11.416,3.534,84.0,82.7,0.896,0.0000,4.0000
1788372221.775,11.434,3.578,83.3,88.9,0.858,0.0000,4.0000
1788372221.983,11.441,3.619,83.1,93.8,0.821,0.0000,4.0000
1788372222.221,11.442,3.629,87.5,90.5,0.791,0.0000,4.0000
1788372222.438,11.439,3.622,88.0,89.2,0.917,0.0000,4.0000
1788372222.646,11.438,3.581,88.0,84.3,0.918,0.0000,4.0000
1788372222.864,11.436,3.538,88.0,79.7,0.926,0.0000,4.0000
1788372223.097,11.435,3.487,88.0,74.3,0.934,0.0000,4.0000
1788372223.317,11.433,3.436,88.0,69.2,0.948,0.0000,4.0000
1788372223.526,11.431,3.385,88.0,83.8,0.997,0.0000,4.0000
1788372223.753,11.441,3.345,87.0,80.5,1.047,0.0000,4.0000
1788372223.987,11.438,3.298,87.0,75.5,1.095,0.0000,4.0000
1788372224.198,11.445,3.304,86.8,76.6,1.122,0.0000,4.0000
1788372224.414,11.448,3.344,86.8,80.9,1.092,0.0000,4.0000
1788372224.653,11.450,3.378,86.8,84.6,1.055,0.0000,4.0000
1788372224.867,11.452,3.419,86.8,89.0,1.013,0.0000,4.0000
1788372225.081,11.454,3.460,86.8,93.5,0.976,0.0000,4.0000
1788372225.313,11.456,3.500,86.8,97.9,0.939,0.0000,4.0000
1788372225.531,11.459,3.541,86.8,102.3,0.933,0.0000,4.0000
1788372225.746,11.455,3.585,87.1,84.7,0.927,0.0000,4.0000
1788372225.954,11.457,3.626,87.2,89.2,0.921,0.0000,4.0000
1788372226.191,11.457,3.634,87.2,90.1,0.917,0.0000,4.0000
1788372226.409,11.445,3.591,87.4,85.0,0.919,0.0000,4.0000
1788372226.620,11.443,3.549,87.4,78.9,0.926,0.0000,4.0000
1788372226.846,11.440,3.498,87.4,73.7,0.934,0.0000,4.0000
1788372227.078,11.438,3.447,87.4,68.7,0.950,0.0000,4.0000
1788372227.318,11.436,3.396,87.4,64.0,0.998,0.0000,4.0000
1788372227.652,11.439,3.359,86.6,6.7,1.050,0.0000,4.0000
1788372227.893,11.436,3.311,86.6,6.2,1.097,0.1909,0.0000
1788372228.105,11.439,3.313,86.8,6.2,1.127,0.3500,0.0000
1788372228.322,11.442,3.353,86.9,6.7,1.099,0.3500,0.0000
1788372228.562,11.444,3.387,86.9,7.1,1.061,0.3500,0.0000
1788372228.778,11.446,3.428,86.9,75.7,1.020,0.0000,2.0000
1788372228.983,11.448,3.469,86.9,80.2,0.983,0.0000,4.0000
1788372229.210,11.450,3.509,86.9,84.7,0.941,0.0000,4.0000
1788372229.440,11.452,3.550,86.9,89.4,0.934,0.0000,4.0000
1788372229.652,11.454,3.600,87.3,84.6,0.928,0.0000,0.0000
1788372229.861,11.455,3.630,87.3,87.8,0.922,0.0000,3.0000
1788372230.101,11.454,3.616,87.3,86.3,0.921,0.0000,4.0000
1788372230.317,11.455,3.578,88.0,80.6,0.926,0.0000,4.0000
1788372230.531,11.453,3.536,88.0,75.8,0.934,0.0000,4.0000
1788372230.756,11.451,3.485,88.0,7.0,0.949,0.0000,4.0000
1788372230.984,11.450,3.434,88.0,6.4,0.997,0.2227,0.0000
1788372231.195,11.442,3.404,88.2,5.3,1.049,0.3500,0.0000
1788372231.411,11.440,3.353,88.2,4.9,1.096,0.3182,0.0000
1788372231.646,11.439,3.265,88.5,4.1,1.143,0.3500,0.0000
1788372231.864,11.439,3.258,88.5,4.6,1.172,0.3500,0.0000
1788372232.074,11.440,3.298,88.5,5.0,1.143,0.3500,0.0000
1788372232.301,11.455,3.352,87.9,7.2,1.106,0.3182,0.0000
1788372232.525,11.456,3.393,87.9,7.9,1.065,0.3500,0.0000
1788372232.738,11.458,3.434,87.9,74.0,1.028,0.3182,0.0000
1788372232.957,11.461,3.479,88.2,78.6,0.991,0.0000,2.0000
1788372233.203,11.463,3.522,88.3,83.1,0.949,0.0000,4.0000
1788372233.424,11.464,3.563,88.3,87.6,0.935,0.0000,4.0000
1788372233.640,11.474,3.599,88.4,91.6,0.929,0.0000,4.0000
1788372233.868,11.476,3.640,88.5,90.4,0.923,0.0000,4.0000
1788372234.094,11.476,3.648,88.5,91.4,0.919,0.0000,4.0000
1788372234.305,11.474,3.643,88.5,90.6,0.919,0.0000,4.0000
1788372234.512,11.473,3.640,88.6,90.3,0.919,0.0000,4.0000
1788372234.751,11.473,3.640,88.6,90.3,0.919,0.0000,4.0000
1788372234.995,11.473,3.640,104.7,-5.2,1.211,0.3182,0.0000
1788372235.209,11.473,3.640,116.0,-16.6,0.887,0.3500,6.0000
1788372235.439,11.470,3.629,123.4,-24.5,0.892,0.3500,6.0000
1788372235.670,11.463,3.619,127.6,-29.5,0.893,0.1909,6.0000
1788372235.888,11.464,3.643,132.9,46.3,0.894,0.3182,6.0000
1788372236.103,11.463,3.643,137.1,42.1,0.904,0.0000,3.8760
1788372236.338,11.462,3.642,142.1,37.0,0.959,0.0000,3.5638
1788372236.558,11.469,3.642,146.5,32.5,1.027,0.0000,3.3731
1788372236.775,11.456,3.649,151.6,28.2,1.113,0.0000,3.1350
1788372236.997,11.452,3.651,156.6,19.2,1.224,0.0000,2.8311
1788372237.229,11.451,3.646,160.0,15.2,1.367,0.1909,0.0000
1788372237.448,11.448,3.640,150.9,23.9,1.241,0.0636,0.0000
1788372237.659,11.448,3.639,141.4,33.3,1.062,0.0000,-6.0000
1788372237.912,11.448,3.639,131.8,47.0,0.950,0.0000,-6.0000
1788372238.125,11.452,3.639,123.7,55.1,0.914,0.0000,4.0000
1788372238.341,11.447,3.633,114.3,63.8,0.910,0.0000,4.0000
1788372238.564,11.439,3.628,107.5,70.1,0.906,0.0000,4.0000
1788372238.795,11.434,3.621,100.9,75.8,0.902,0.0000,4.0000
1788372239.016,11.429,3.617,95.3,80.9,0.997,0.0000,4.0000
1788372239.226,11.425,3.617,91.8,84.4,1.325,0.0000,4.0000
1788372239.463,11.419,3.616,91.9,84.2,1.382,0.0000,4.0000
1788372239.679,11.411,3.657,92.0,88.8,1.382,0.0000,4.0000
1788372239.895,11.409,3.695,92.0,93.3,1.382,0.0000,4.0000
1788372240.124,11.407,3.740,92.0,91.1,3.822,0.0000,4.0000
1788372240.362,11.406,3.784,92.0,96.4,3.778,0.0000,4.0000
1788372240.567,11.403,3.832,92.0,102.0,3.734,0.0000,4.0000
1788372240.780,11.401,3.878,92.0,107.1,3.692,0.0000,4.0000
1788372241.009,11.400,3.923,92.0,113.3,3.650,0.0000,4.0000
1788372241.227,11.395,3.971,91.7,118.9,3.608,0.0000,4.0000
1788372241.449,11.393,4.016,91.7,123.4,3.564,0.0000,4.0000
1788372241.661,11.376,4.065,91.1,129.4,3.520,0.0000,4.0000
1788372241.895,11.375,4.102,91.1,132.5,3.477,0.0000,4.0000
1788372242.113,11.374,4.147,91.1,135.8,3.434,0.0000,4.0000
1788372242.329,11.373,4.181,90.8,138.7,3.392,0.0000,4.0000
1788372242.566,11.372,4.226,90.8,141.7,3.350,0.0000,4.0000
1788372242.779,11.361,4.265,91.3,144.3,3.306,0.0318,-6.0000
1788372242.997,11.358,4.309,91.4,146.7,3.262,0.0636,6.0000
1788372243.219,11.357,4.354,91.4,169.8,3.220,0.0000,5.0000
1788372243.458,11.355,4.396,91.6,170.4,3.178,0.0000,0.0000
1788372243.668,11.354,4.433,91.6,171.0,3.136,0.0000,0.0000
1788372243.883,11.355,4.466,91.6,171.3,3.092,0.0000,0.0000
1788372244.115,11.355,4.506,91.6,-179.4,3.049,0.0318,0.0000
1788372244.335,11.354,4.551,91.6,-179.5,3.007,0.0318,0.0000
1788372244.544,11.355,4.585,90.4,-178.6,2.965,0.0000,-6.0000
1788372244.766,11.355,4.630,90.4,-178.7,2.925,0.0000,-6.0000
1788372245.013,11.360,4.670,90.7,-179.5,2.885,0.0636,6.0000
1788372245.230,11.360,4.714,90.8,-179.6,2.845,0.0000,-6.0000
1788372245.441,11.359,4.759,90.8,-179.6,2.807,0.0000,-6.0000
1788372245.673,11.365,4.770,90.7,180.0,2.770,0.0318,-6.0000
1788372245.894,11.364,4.815,90.7,180.0,2.733,0.0000,-6.0000
1788372246.104,11.363,4.851,90.8,-2.2,2.698,0.3500,0.0000
1788372246.326,11.362,4.893,90.9,-2.4,2.664,0.2864,0.0000
1788372246.555,11.361,4.938,90.9,-2.5,2.632,0.2545,0.0000
1788372246.775,11.362,4.970,90.7,-2.2,2.601,0.2227,0.0000
1788372246.984,11.361,5.015,90.7,-3.6,2.575,0.0000,0.0000
1788372247.217,11.370,5.038,89.6,-1.6,2.552,0.0000,0.0000
1788372247.441,11.371,5.074,89.6,-2.8,2.542,0.0000,0.0000
1788372247.651,11.371,5.119,89.6,-4.1,3.912,0.0000,0.0000
1788372247.867,11.365,5.172,89.7,-6.4,3.868,0.0000,0.0000
1788372248.106,11.365,5.217,89.7,-7.7,3.824,0.0000,0.0000
1788372248.326,11.361,5.263,90.1,-9.9,3.780,0.0000,0.0000
1788372248.543,11.359,5.308,90.2,-11.4,3.736,0.0000,0.0000
1788372248.765,11.359,5.318,90.2,-11.7,3.704,0.0000,0.0000
1788372248.980,11.355,5.314,89.8,-11.6,3.704,0.0000,0.0000
1788372249.184,11.355,5.314,91.8,-13.7,3.704,0.0000,0.0000
1788372249.397,11.355,5.314,105.2,-27.0,3.709,0.0000,0.0000
1788372249.630,11.355,5.314,116.4,-38.2,3.748,0.0000,0.0000
1788372249.851,11.362,5.310,122.9,-43.9,3.870,0.0000,0.0000
1788372250.063,11.359,5.300,128.3,-49.4,3.844,0.0000,0.0000
1788372250.293,11.366,5.295,133.3,-53.1,3.865,0.0000,0.0000
1788372250.523,11.369,5.275,138.2,-57.3,3.333,0.0000,0.0000
1788372250.737,11.372,5.285,142.7,-61.6,3.189,0.0000,0.0000
1788372250.953,11.372,5.286,147.5,-66.5,3.078,0.0000,0.0000
1788372251.188,11.370,5.281,152.0,-71.2,2.996,0.0000,0.0000
1788372251.407,11.374,5.275,156.1,-74.7,2.938,0.0000,0.0000
1788372251.618,11.375,5.272,160.7,-79.0,2.903,0.0000,0.0000
1788372251.838,11.370,5.273,165.5,-84.5,2.894,0.0000,0.0000
1788372252.064,11.368,5.268,148.9,-68.0,2.895,0.0000,0.0000
1788372252.279,11.368,5.267,132.1,-51.2,3.143,0.0000,0.0000
1788372252.497,11.362,5.269,121.7,-41.5,3.853,0.0000,0.0000
1788372252.750,11.369,5.273,116.5,-41.2,3.918,0.0000,0.0000
1788372252.981,11.371,5.264,112.8,-36.9,3.826,0.0000,-2.0000
1788372253.207,11.374,5.251,108.4,-31.9,3.782,0.0000,-3.1463
1788372253.429,11.362,5.259,103.0,-28.0,3.767,0.0000,-2.8996
1788372253.653,11.358,5.259,97.4,-22.8,3.766,0.0318,0.0000
1788372253.867,11.357,5.259,92.0,-17.6,3.765,0.0955,0.0000
1788372254.084,11.355,5.274,86.7,-12.8,3.762,0.2227,0.0000
1788372254.323,11.344,5.272,80.9,-8.1,2.273,0.3500,0.0000
1788372254.547,11.343,5.272,75.6,-3.0,2.261,0.3500,0.0000
1788372254.757,11.341,5.287,74.0,-2.1,2.258,0.3500,0.0000
1788372254.983,11.353,5.332,74.7,-4.1,2.211,0.3182,0.0000
1788372255.214,11.367,5.389,75.1,-4.6,2.151,0.2864,0.0000
1788372255.434,11.383,5.448,75.1,-4.6,2.091,0.3500,0.0000
1788372255.651,11.393,5.500,75.0,-4.8,2.033,0.3500,0.0000
1788372255.891,11.407,5.557,75.0,-1.8,1.974,0.3500,0.0000
1788372256.101,11.413,5.625,76.1,-4.0,1.913,0.3182,0.0000
1788372256.318,11.426,5.685,76.3,-3.2,1.855,0.2864,0.0000
1788372256.542,11.435,5.746,75.8,-2.1,1.796,0.3500,0.0000
1788372256.769,11.450,5.806,75.8,0.7,1.736,0.3182,0.0000
1788372256.984,11.461,5.850,75.7,0.8,1.677,0.2864,0.0000
1788372257.196,11.475,5.907,75.6,3.4,1.618,0.2227,0.0000
1788372257.445,11.486,5.959,75.5,4.7,1.559,0.1909,0.0000
1788372257.659,11.500,6.016,75.5,6.1,1.500,0.3500,0.0000
1788372257.869,11.516,6.069,75.7,9.4,1.442,0.2864,0.0000
1788372258.094,11.531,6.127,75.8,10.6,1.383,0.0318,0.0000
1788372258.323,11.538,6.177,76.3,10.5,1.325,0.2227,0.0000
1788372258.530,11.551,6.235,76.4,11.7,1.266,0.1591,0.0000
1788372258.745,11.565,6.280,76.1,13.2,1.208,0.1273,0.0000
1788372258.979,11.581,6.337,75.9,14.8,1.150,0.0636,0.0000
1788372259.195,11.590,6.384,76.1,15.7,1.093,0.0000,-6.0000
1788372259.411,11.602,6.438,76.1,17.4,1.039,0.0318,-6.0000
1788372259.629,11.629,6.493,75.1,22.9,0.987,0.0000,-6.0000
1788372259.859,11.646,6.547,74.9,27.3,0.938,0.0000,-6.0000
1788372260.074,11.658,6.599,74.8,31.9,0.893,0.0000,3.3150
1788372260.282,11.668,6.639,75.3,36.2,0.855,0.0000,3.4408
1788372260.520,11.671,6.633,79.9,31.7,0.872,0.0000,3.3874
1788372260.738,11.671,6.633,84.0,27.7,2.322,0.0000,3.1850
1788372260.949,11.671,6.636,87.5,24.4,2.325,0.0000,2.9237
1788372261.170,11.682,6.676,86.7,31.6,2.300,0.0000,3.0398
1788372261.409,11.687,6.721,86.4,39.6,2.256,0.0000,3.6476
1788372261.617,11.689,6.759,87.2,47.4,2.212,0.0000,4.0000
1788372261.828,11.689,6.759,92.1,42.5,2.198,0.0000,3.9238
1788372262.059,11.690,6.754,96.7,36.7,2.200,0.0000,3.5825
1788372262.285,11.690,6.755,100.2,33.5,2.203,0.0000,3.4796
1788372262.496,11.678,6.788,101.0,38.8,2.185,0.0000,0.0000
1788372262.708,11.682,6.787,105.7,34.8,2.174,0.0000,0.0000
1788372262.939,11.683,6.787,108.4,32.4,2.185,0.0000,0.0000
1788372263.146,11.683,6.787,108.4,32.4,2.185,0.0000,0.0000
1788372263.353,11.679,6.779,109.0,28.2,2.185,0.0000,0.0000
1788372263.569,11.679,6.779,109.0,28.2,2.185,0.0000,0.0000
1788372263.791,11.679,6.779,109.0,28.2,2.185,0.0000,0.0000
1788372264.002,11.679,6.779,109.0,97.7,2.185,0.0000,0.0000
1788372264.220,11.679,6.779,125.0,81.7,2.213,0.0000,2.0000
1788372264.456,11.679,6.779,139.5,67.2,2.494,0.0000,4.0000
1788372264.670,11.680,6.791,151.3,56.6,2.973,0.0000,4.0000
1788372264.887,11.676,6.797,157.8,50.9,3.323,0.0000,4.0000
1788372265.109,11.675,6.790,162.5,45.6,3.160,0.0000,4.0000
1788372265.345,11.683,6.779,166.9,39.6,3.156,0.0000,3.7380
1788372265.555,11.685,6.779,172.3,34.2,3.157,0.0000,3.4979
1788372265.766,11.685,6.780,177.3,29.2,3.158,0.0000,3.2492
1788372266.006,11.687,6.772,-176.7,22.4,3.161,0.0000,2.9277
1788372266.223,11.684,6.770,-172.4,18.0,3.164,0.0318,0.0000
1788372266.442,11.682,6.768,-167.4,12.9,3.168,0.1273,0.0000
1788372266.662,11.673,6.775,-163.1,9.8,3.173,0.1909,0.0000
1788372266.897,11.679,6.769,-158.3,4.1,3.196,0.3500,0.0000
1788372267.111,11.662,6.759,-157.3,2.9,3.218,0.3500,0.0000
1788372267.327,11.624,6.748,-156.1,2.5,3.173,0.3500,0.0000
1788372267.552,11.568,6.723,-156.1,2.8,3.117,0.3500,0.0000
1788372267.776,11.512,6.698,-156.1,3.1,3.061,0.3500,0.0000
1788372267.992,11.456,6.674,-156.1,3.4,3.006,0.2864,0.0000
1788372268.209,11.408,6.654,-156.8,2.0,2.950,0.3182,0.0000
1788372268.450,11.351,6.630,-156.8,2.5,2.895,0.3500,0.0000
1788372268.667,11.300,6.607,-156.8,2.9,2.839,0.3500,0.0000
1788372268.879,11.243,6.583,-156.8,3.2,2.783,0.3500,0.0000
1788372269.133,11.180,6.553,-156.7,0.7,2.728,0.3500,0.0000
1788372269.366,11.124,6.528,-156.7,1.0,2.672,0.2864,0.0000
1788372269.583,11.052,6.494,-156.2,0.8,2.616,0.3500,0.0000
1788372269.812,10.996,6.469,-156.2,1.1,2.561,0.3182,0.0000
1788372270.047,10.946,6.448,-156.9,2.3,2.505,0.3500,0.0000
1788372270.267,10.889,6.424,-156.9,5.2,2.449,0.3500,0.0000
1788372270.482,10.834,6.389,-157.3,4.9,2.394,0.3182,0.0000
1788372270.720,10.778,6.366,-157.3,5.3,2.338,0.3182,0.0000
1788372270.936,10.705,6.328,-156.9,4.7,2.282,0.2864,0.0000
1788372271.152,10.649,6.304,-156.9,5.1,2.227,0.2227,0.0000
1788372271.378,10.594,6.292,-157.4,2.2,2.171,0.3500,0.0000
1788372271.603,10.537,6.269,-157.4,2.6,2.115,0.2864,0.0000
1788372271.818,10.469,6.243,-157.2,3.4,2.060,0.2864,0.0000
1788372272.032,10.422,6.223,-157.2,3.7,2.004,0.3500,0.0000
1788372272.267,10.338,6.181,-156.1,2.5,1.948,0.3182,0.0000
1788372272.489,10.282,6.156,-156.1,2.8,1.893,0.3500,0.0000
1788372272.701,10.236,6.139,-157.5,4.9,1.837,0.3182,0.0000
1788372272.925,10.180,6.115,-157.5,5.4,1.781,0.3500,0.0000
1788372273.158,10.117,6.084,-156.3,4.1,1.726,0.3500,0.0000
1788372273.372,10.061,6.060,-156.3,2.0,1.670,0.3182,0.0000
1788372273.585,9.996,6.040,-156.9,3.8,1.614,0.3500,0.0000
1788372273.825,9.949,6.020,-156.9,4.1,1.559,0.2545,0.0000
1788372274.043,9.895,5.992,-157.1,6.7,1.503,0.2227,0.0000
1788372274.258,9.839,5.968,-157.1,9.2,1.447,0.1591,0.0000
1788372274.490,9.782,5.944,-157.1,12.1,1.392,0.2227,0.0000
1788372274.721,9.726,5.921,-157.1,13.6,1.336,0.1591,0.0000
1788372274.944,9.669,5.889,-156.6,16.0,1.280,0.0318,0.0000
1788372275.154,9.613,5.865,-156.6,17.9,1.225,0.0636,0.0000
1788372275.472,9.548,5.843,-156.7,21.3,1.169,0.0000,2.0000
1788372275.686,9.548,5.843,-151.8,16.4,1.156,0.0000,2.8529
1788372275.902,9.543,5.843,-147.7,12.7,1.183,0.1591,0.0000
1788372276.128,9.538,5.839,-145.0,10.1,2.471,0.3500,0.0000
1788372276.359,9.504,5.809,-144.8,6.6,2.434,0.3500,0.0000
1788372276.573,9.459,5.775,-144.7,7.1,2.370,0.3182,0.0000
1788372276.791,9.411,5.741,-144.7,11.5,2.306,0.1909,0.0000
1788372277.024,9.364,5.708,-144.7,12.8,2.249,0.1273,0.0000
1788372277.239,9.311,5.668,-145.6,16.8,2.201,0.0955,0.0000
1788372277.462,9.264,5.636,-145.7,23.5,2.153,0.1273,-6.0000
1788372277.693,9.227,5.610,-145.7,25.9,2.093,0.2227,-6.0000
1788372277.918,9.215,5.603,-141.7,22.7,2.062,0.1273,0.0000
1788372278.131,9.215,5.603,-136.8,17.8,2.074,0.1909,0.0000
1788372278.350,9.213,5.601,-133.2,14.3,2.075,0.3500,0.0000
1788372278.595,9.192,5.565,-133.2,14.4,2.056,0.3500,0.0000
1788372278.807,9.157,5.526,-133.2,15.9,2.003,0.2545,0.0000
1788372279.020,9.121,5.487,-133.2,15.2,1.945,0.3500,0.0000
1788372279.251,9.082,5.445,-133.2,14.6,1.887,0.3500,0.0000
1788372279.484,9.036,5.403,-133.2,17.0,1.831,0.0000,-1.0000
1788372279.699,9.001,5.366,-133.2,13.0,1.777,0.3500,0.0000
1788372279.915,8.959,5.322,-133.2,11.5,1.718,0.3500,0.0000
1788372280.157,8.911,5.270,-132.9,9.7,1.650,0.3500,0.0000
1788372280.372,8.869,5.225,-132.9,7.9,1.592,0.3500,0.0000
1788372280.582,8.851,5.184,-133.0,0.2,1.539,0.0000,-1.0000
1788372280.808,8.814,5.140,-133.0,-3.8,1.473,0.0000,-3.0000
1788372281.036,8.772,5.095,-133.0,-7.8,1.413,0.0000,-3.4628
1788372281.246,8.746,5.059,-131.3,-13.9,1.360,0.0000,-3.6155
1788372281.463,8.712,5.021,-131.3,-19.3,1.291,0.0000,-3.7071
1788372281.698,8.679,4.990,-131.2,-23.5,1.239,0.0000,-3.9994
1788372281.909,8.642,4.950,-131.2,-30.1,1.172,0.0000,-4.0000
1788372282.121,8.635,4.942,-135.4,-26.5,1.137,0.0000,-4.0000
1788372282.344,8.635,4.957,-141.3,-19.1,1.132,0.0000,-3.6201
1788372282.575,8.633,4.955,-145.0,-15.3,1.134,0.0000,-3.5415
1788372282.785,8.597,4.933,-145.6,-18.1,1.112,0.0000,-3.5668
1788372282.993,8.548,4.900,-145.7,-20.9,1.052,0.0000,-3.6198
1788372283.229,8.535,4.896,-148.8,-17.8,0.995,0.0000,-3.6208
1788372283.451,8.535,4.896,-153.1,-13.5,0.997,0.0000,-3.2929
1788372283.662,8.535,4.896,-158.3,-10.6,0.991,0.0000,-3.2687
1788372283.876,8.496,4.885,-158.3,-11.1,0.993,0.0000,-3.2672
1788372284.108,8.439,4.863,-158.2,-19.2,0.959,0.0000,-3.3426
1788372284.320,8.382,4.848,-158.0,-22.9,0.923,0.0000,-3.4166
1788372284.536,8.362,4.840,-161.2,-26.8,0.894,0.0000,-3.3310
1788372284.763,8.352,4.843,-166.9,-21.1,1.011,0.0000,-3.6084
1788372284.990,8.349,4.843,-170.7,-17.4,1.174,0.0000,-3.3839
1788372285.207,8.314,4.829,-170.6,-19.6,1.207,0.0000,-3.4027
1788372285.420,8.261,4.816,-170.6,-22.1,1.183,0.0000,-3.4986
1788372285.656,8.209,4.798,-170.9,-25.2,1.158,0.0000,-3.6912
1788372285.870,8.197,4.796,-174.9,-21.8,3.655,0.0000,-3.5582
1788372286.081,8.176,4.785,-179.6,-18.6,3.652,0.0000,-3.3464
1788372286.307,8.168,4.783,176.7,-15.5,3.650,0.0000,-3.1556
1788372286.531,8.120,4.781,178.1,-18.3,3.627,0.0000,-3.2799
1788372286.747,8.065,4.782,178.2,-19.7,3.575,0.0000,-3.3962
1788372286.966,8.012,4.791,177.8,-21.7,3.523,0.0000,-3.4709
