t_wall,topic,vx,wz,px,py,extra
1788372123.613,odom,-0.0000,0.0000,-0.000,-0.000,
1788372123.649,odom,0.0000,0.0000,-0.000,-0.000,
1788372123.685,odom,-0.0000,0.0000,-0.000,-0.000,
1788372123.720,odom,-0.0000,0.0000,-0.000,-0.000,
1788372123.757,odom,0.0000,-0.0000,-0.000,-0.000,
1788372123.793,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372123.828,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372123.862,odom,0.0000,-0.0000,-0.000,-0.000,
1788372123.897,odom,-0.0000,0.0000,-0.000,-0.000,
1788372123.932,odom,0.0000,-0.0000,-0.000,-0.000,
1788372123.971,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.007,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.041,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.077,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372124.112,odom,0.0000,0.0000,-0.000,-0.000,
1788372124.151,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372124.191,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.231,odom,0.0000,-0.0000,-0.000,-0.000,
1788372124.275,odom,0.0000,0.0000,-0.000,-0.000,
1788372124.320,odom,0.0000,0.0000,-0.000,-0.000,
1788372124.359,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.398,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.432,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372124.467,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.502,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.536,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.573,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.609,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372124.642,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.677,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.712,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.746,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.781,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.815,odom,-0.0000,0.0000,-0.000,-0.000,
1788372124.850,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372124.884,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372124.918,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372124.963,odom,0.0000,-0.0000,-0.000,-0.000,
1788372125.003,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.046,odom,0.0000,0.0000,-0.000,-0.000,
1788372125.090,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.128,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.169,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.206,odom,0.0000,0.0000,-0.000,-0.000,
1788372125.243,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.283,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.319,odom,0.0000,0.0000,-0.000,-0.000,
1788372125.353,odom,0.0000,0.0000,-0.000,-0.000,
1788372125.387,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.423,odom,0.0000,0.0000,-0.000,-0.000,
1788372125.457,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372125.493,odom,0.0000,-0.0000,-0.000,-0.000,
1788372125.528,odom,0.0000,0.0000,-0.000,-0.000,
1788372125.566,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.601,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372125.637,odom,0.0000,0.0000,-0.000,-0.000,
1788372125.675,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.716,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.756,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.799,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.841,odom,0.0000,0.0000,-0.000,-0.000,
1788372125.886,odom,-0.0000,0.0000,-0.000,-0.000,
1788372125.928,odom,0.0000,0.0000,-0.000,-0.000,
1788372125.967,odom,-0.0000,0.0000,-0.000,-0.000,
1788372126.002,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372126.037,odom,0.0000,-0.0000,-0.000,-0.000,
1788372126.073,odom,-0.0000,0.0000,-0.000,-0.000,
1788372126.108,odom,0.0000,0.0000,-0.000,-0.000,
1788372126.143,odom,0.0000,0.0000,-0.000,-0.000,
1788372126.178,odom,-0.0000,0.0000,-0.000,-0.000,
1788372126.213,odom,-0.0000,0.0000,-0.000,-0.000,
1788372126.250,odom,0.0000,-0.0000,-0.000,-0.000,
1788372126.287,odom,0.0000,0.0000,-0.000,-0.000,
1788372126.321,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372126.354,odom,0.0000,0.0000,-0.000,-0.000,
1788372126.388,odom,-0.0000,0.0000,-0.000,-0.000,
1788372126.423,odom,0.0000,-0.0000,-0.000,-0.000,
1788372126.458,odom,0.0000,0.0000,-0.000,-0.000,
1788372126.494,odom,-0.0000,0.0000,-0.000,-0.000,
1788372126.532,odom,-0.0000,0.0000,-0.000,-0.000,
1788372126.570,odom,0.0000,0.0000,-0.000,-0.000,
1788372126.606,odom,0.0000,-0.0000,-0.000,-0.000,
1788372126.644,odom,-0.0000,0.0000,-0.000,-0.000,
1788372126.687,odom,0.0000,0.0000,-0.000,-0.000,
1788372126.724,odom,-0.0000,0.0000,-0.000,-0.000,
1788372126.758,odom,-0.0000,0.0000,-0.000,-0.000,
1788372126.795,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372126.830,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372126.868,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372126.903,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372126.937,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372126.973,odom,0.0000,0.0000,-0.000,-0.000,
1788372127.010,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372127.045,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.081,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372127.116,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.151,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.185,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.219,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372127.257,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372127.296,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372127.334,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.375,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.411,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372127.451,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372127.490,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.530,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.587,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.639,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.691,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.736,odom,0.0000,0.0000,-0.000,-0.000,
1788372127.785,odom,0.0000,0.0000,-0.000,-0.000,
1788372127.821,odom,0.0000,0.0000,-0.000,-0.000,
1788372127.857,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.891,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.925,odom,0.0000,-0.0000,-0.000,-0.000,
1788372127.960,odom,-0.0000,0.0000,-0.000,-0.000,
1788372127.994,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.028,odom,0.0000,-0.0000,-0.000,-0.000,
1788372128.065,odom,0.0000,-0.0000,-0.000,-0.000,
1788372128.102,odom,0.0000,0.0000,-0.000,-0.000,
1788372128.140,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372128.176,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372128.215,odom,0.0000,0.0000,-0.000,-0.000,
1788372128.255,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.296,odom,0.0000,0.0000,-0.000,-0.000,
1788372128.332,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.368,odom,0.0000,-0.0000,-0.000,-0.000,
1788372128.403,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.437,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.472,odom,0.0000,0.0000,-0.000,-0.000,
1788372128.506,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372128.541,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.577,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.609,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.644,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.680,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372128.717,odom,0.0000,0.0000,-0.000,-0.000,
1788372128.754,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.791,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.828,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.865,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.902,odom,-0.0000,0.0000,-0.000,-0.000,
1788372128.944,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372128.984,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.023,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.064,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.100,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.136,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.169,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.203,odom,0.0000,0.0000,-0.000,-0.000,
1788372129.237,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.271,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.308,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372129.345,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.379,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372129.413,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.449,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.485,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.520,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372129.557,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.592,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.629,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.673,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.714,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.754,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.797,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.834,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.872,odom,-0.0000,0.0000,-0.000,-0.000,
1788372129.906,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372129.940,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372129.980,odom,0.0000,-0.0000,-0.000,-0.000,
1788372130.023,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.064,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372130.106,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372130.156,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.193,odom,0.0000,0.0000,-0.000,-0.000,
1788372130.232,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372130.269,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.312,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.352,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.395,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372130.443,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.486,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.524,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.568,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.606,odom,0.0000,0.0000,-0.000,-0.000,
1788372130.642,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372130.677,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372130.712,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372130.746,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.780,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372130.817,odom,0.0000,0.0000,-0.000,-0.000,
1788372130.854,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.888,odom,0.0000,0.0000,-0.000,-0.000,
1788372130.922,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.959,odom,-0.0000,0.0000,-0.000,-0.000,
1788372130.994,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372131.029,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.064,odom,0.0000,0.0000,-0.000,-0.000,
1788372131.100,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372131.134,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.171,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.209,odom,0.0000,0.0000,-0.000,-0.000,
1788372131.250,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372131.289,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.325,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.363,odom,0.0000,-0.0000,-0.000,-0.000,
1788372131.407,odom,0.0000,-0.0000,-0.000,-0.000,
1788372131.443,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.480,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.518,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.555,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372131.590,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372131.627,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.661,odom,-0.0000,0.0000,-0.000,-0.000,
1788372131.697,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372131.734,odom,-0.0000,0.0000,-0.000,-0.000,
