t,state,x,y,yaw_deg,i0,ci,n,aim_x,aim_y,herr_deg,dist_aim,dist_goal,vx,wz,la,clear
1788371722.736,driving,1.96,1.009,0.9,5,35,68,3.475,0.875,-5.9,1.521,3.118,0.3,0.0,1.5,1.56
1788371722.789,driving,1.97,1.009,0.9,5,35,68,3.475,0.875,-5.9,1.511,3.108,0.3,0.0,1.5,1.56
1788371722.84,driving,1.991,1.009,0.9,5,35,68,3.475,0.875,-5.9,1.491,3.087,0.3,0.0,1.5,1.56
1788371722.892,driving,2.001,1.009,0.9,5,35,68,3.475,0.875,-5.9,1.48,3.077,0.3,0.0,1.5,1.56
1788371722.947,driving,2.021,1.01,0.9,0,30,62,3.525,0.875,-5.9,1.51,3.057,0.3,0.0,1.5,1.56
1788371723.003,driving,2.032,1.011,1.1,0,30,62,3.525,0.875,-6.1,1.499,3.046,0.3,0.0,1.5,1.56
1788371723.055,driving,2.055,1.014,1.6,1,31,62,3.575,0.875,-6.7,1.526,3.023,0.3,0.0,1.5,1.56
1788371723.107,driving,2.066,1.015,1.7,1,31,62,3.575,0.875,-6.8,1.516,3.012,0.3,0.0,1.5,1.56
1788371723.158,driving,2.086,1.015,1.7,1,31,62,3.575,0.875,-6.8,1.495,2.992,0.3,0.0,1.5,1.56
1788371723.214,driving,2.096,1.016,1.7,1,31,62,3.575,0.875,-6.8,1.485,2.982,0.3,0.0,1.5,1.56
1788371723.274,driving,2.117,1.016,1.7,2,32,62,3.625,0.875,-6.8,1.515,2.962,0.3,0.0,1.5,1.56
1788371723.334,driving,2.127,1.016,1.7,2,32,62,3.625,0.875,-6.8,1.505,2.951,0.3,0.0,1.5,1.56
1788371723.394,driving,2.147,1.017,1.7,2,32,62,3.625,0.875,-6.8,1.484,2.931,0.3,0.0,1.5,1.56
1788371723.452,driving,2.156,1.019,1.9,3,33,62,3.675,0.875,-7.1,1.526,2.923,0.3,0.0,1.5,1.56
1788371723.504,driving,2.171,1.023,2.5,3,33,62,3.675,0.875,-7.6,1.511,2.907,0.3,0.0,1.5,1.56
1788371723.558,driving,2.182,1.023,2.5,3,33,62,3.675,0.875,-7.6,1.501,2.897,0.3,0.0,1.5,1.56
1788371723.613,driving,2.192,1.024,2.5,3,33,62,3.675,0.875,-7.6,1.491,2.887,0.3,0.0,1.5,1.56
1788371723.669,driving,2.212,1.024,2.5,4,34,62,3.725,0.875,-7.6,1.52,2.867,0.3,0.0,1.5,1.56
1788371723.724,driving,2.222,1.025,2.5,4,34,62,3.725,0.875,-7.7,1.51,2.857,0.3,0.0,1.5,1.56
1788371723.778,driving,2.243,1.026,2.5,4,34,62,3.725,0.875,-7.7,1.49,2.836,0.3,0.0,1.5,1.56
1788371723.831,driving,2.253,1.026,2.5,4,34,62,3.725,0.875,-7.7,1.48,2.826,0.3,0.0,1.5,1.56
1788371723.884,driving,2.276,1.026,2.2,5,35,62,3.775,0.875,-7.5,1.507,2.803,0.3,0.0,1.5,1.56
1788371723.939,driving,2.288,1.026,2.0,0,30,57,3.775,0.825,-7.3,1.5,2.791,0.3,0.0,1.5,1.56
1788371723.997,driving,2.311,1.026,1.9,1,31,57,3.825,0.825,-7.2,1.528,2.768,0.3,0.0,1.5,1.56
1788371724.056,driving,2.321,1.027,1.9,1,31,57,3.825,0.825,-7.3,1.518,2.758,0.3,0.0,1.5,1.56
1788371724.118,driving,2.341,1.027,1.9,1,31,57,3.825,0.825,-7.4,1.498,2.738,0.3,0.0,1.5,1.56
1788371724.174,driving,2.351,1.028,1.9,1,31,57,3.825,0.825,-7.4,1.487,2.728,0.3,0.0,1.5,1.56
1788371724.23,driving,2.372,1.028,1.9,2,32,57,3.875,0.825,-7.5,1.517,2.708,0.3,0.0,1.5,1.56
1788371724.284,driving,2.382,1.029,1.9,2,32,57,3.875,0.825,-7.5,1.507,2.697,0.3,0.0,1.5,1.56
1788371724.336,driving,2.403,1.026,1.3,2,32,57,3.875,0.825,-7.0,1.485,2.676,0.3,0.0,1.5,1.56
1788371724.389,driving,2.414,1.023,0.9,3,33,57,3.925,0.825,-6.6,1.524,2.665,0.3,0.0,1.5,1.56
1788371724.443,driving,2.435,1.022,0.6,3,33,57,3.925,0.825,-6.4,1.503,2.644,0.3,0.0,1.5,1.56
1788371724.494,driving,2.445,1.022,0.6,3,33,57,3.925,0.825,-6.4,1.493,2.634,0.3,0.0,1.5,1.56
1788371724.547,driving,2.455,1.022,0.6,4,34,57,3.975,0.825,-6.5,1.532,2.624,0.3,0.0,1.5,1.56
1788371724.598,driving,2.476,1.022,0.6,4,34,57,3.975,0.825,-6.5,1.512,2.603,0.3,0.0,1.5,1.56
1788371724.651,driving,2.486,1.022,0.6,4,34,57,3.975,0.825,-6.5,1.502,2.593,0.3,0.0,1.5,1.56
1788371724.703,driving,2.506,1.023,0.6,5,35,57,4.025,0.825,-6.6,1.531,2.573,0.3,0.0,1.5,1.56
1788371724.758,driving,2.516,1.021,0.6,5,35,57,4.025,0.825,-6.6,1.522,2.563,0.3,0.0,1.5,1.56
1788371724.817,driving,2.534,1.016,0.4,5,35,57,4.025,0.825,-6.4,1.503,2.545,0.3,0.0,1.5,1.56
1788371724.876,driving,2.543,1.015,0.4,5,35,57,4.025,0.825,-6.4,1.494,2.535,0.3,0.0,1.5,1.56
1788371724.933,driving,2.564,1.016,0.4,6,36,57,4.075,0.825,-6.5,1.523,2.515,0.3,0.0,1.5,1.56
1788371724.992,driving,2.574,1.016,0.4,0,30,51,4.075,0.775,-6.5,1.52,2.505,0.3,0.0,1.5,1.56
1788371725.049,driving,2.594,1.016,0.4,0,30,51,4.075,0.775,-6.6,1.5,2.485,0.3,0.0,1.5,1.56
1788371725.103,driving,2.605,1.016,0.4,1,31,51,4.125,0.775,-6.7,1.539,2.474,0.3,0.0,1.5,1.56
1788371725.154,driving,2.625,1.016,0.4,1,31,51,4.125,0.775,-6.8,1.519,2.454,0.3,0.0,1.5,1.56
1788371725.208,driving,2.635,1.016,0.3,1,31,51,4.125,0.775,-6.8,1.51,2.444,0.3,0.0,1.5,1.56
1788371725.261,driving,2.654,1.016,0.2,2,32,51,4.175,0.775,-6.7,1.54,2.426,0.3,0.0,1.5,1.56
1788371725.317,driving,2.664,1.016,0.2,2,32,51,4.175,0.775,-6.8,1.53,2.415,0.3,0.0,1.5,1.56
1788371725.371,driving,2.684,1.016,0.2,2,32,51,4.175,0.775,-6.8,1.51,2.395,0.3,0.0,1.5,1.56
1788371725.423,driving,2.694,1.016,0.2,2,32,51,4.175,0.775,-6.9,1.5,2.385,0.3,0.0,1.5,1.56
1788371725.474,driving,2.705,1.016,0.2,3,33,51,4.225,0.775,-7.0,1.54,2.375,0.3,0.0,1.5,1.56
1788371725.529,driving,2.725,1.016,0.2,3,33,51,4.225,0.775,-7.0,1.519,2.354,0.3,0.0,1.5,1.56
1788371725.585,driving,2.735,1.016,0.2,3,33,51,4.225,0.775,-7.1,1.509,2.344,0.3,0.0,1.5,1.56
1788371725.646,driving,2.745,1.017,0.4,3,33,51,4.225,0.775,-7.3,1.5,2.335,0.3,0.0,1.5,1.56
1788371725.704,driving,2.745,1.017,0.5,3,33,51,4.225,0.775,-7.5,1.5,2.335,0.3,0.0,1.5,1.56
1788371725.765,driving,2.756,1.017,0.7,4,34,51,4.275,0.775,-7.7,1.538,2.323,0.3,0.0,1.5,1.56
1788371725.819,driving,2.766,1.017,0.7,4,34,51,4.275,0.775,-7.8,1.528,2.313,0.3,0.0,1.5,1.56
1788371725.871,driving,2.787,1.017,0.7,4,34,51,4.275,0.775,-7.8,1.508,2.293,0.3,0.0,1.5,1.56
1788371725.926,driving,2.797,1.018,0.7,4,34,51,4.275,0.775,-7.9,1.498,2.283,0.3,0.0,1.5,1.56
1788371725.98,driving,2.817,1.018,0.7,5,35,51,4.325,0.775,-7.9,1.527,2.262,0.3,0.0,1.5,1.53
1788371726.033,driving,2.828,1.018,0.7,0,30,46,4.325,0.725,-8.0,1.526,2.252,0.3,0.0,1.5,1.53
1788371726.085,driving,2.849,1.021,0.6,0,30,46,4.325,0.725,-8.1,1.505,2.231,0.3,0.0,1.5,1.51
1788371726.139,driving,2.86,1.024,0.6,1,31,46,4.375,0.725,-8.2,1.544,2.22,0.3,0.0,1.5,1.51
1788371726.192,driving,2.881,1.025,0.6,1,31,46,4.375,0.725,-8.3,1.524,2.199,0.3,0.0,1.5,1.48
1788371726.244,driving,2.891,1.026,0.6,1,31,46,4.375,0.725,-8.4,1.514,2.189,0.3,0.0,1.5,1.48
1788371726.3,driving,2.912,1.026,0.6,2,32,46,4.425,0.725,-8.4,1.543,2.169,0.3,0.0,1.5,1.45
1788371726.355,driving,2.922,1.026,0.6,2,32,46,4.425,0.725,-8.5,1.533,2.159,0.3,0.0,1.5,1.45
1788371726.416,driving,2.932,1.026,0.6,2,32,46,4.425,0.725,-8.6,1.523,2.148,0.3,0.0,1.5,1.42
1788371726.472,driving,2.952,1.026,0.6,2,32,46,4.425,0.725,-8.7,1.503,2.128,0.3,0.0,1.5,1.42
1788371726.531,driving,2.967,1.027,0.6,3,33,46,4.475,0.725,-8.8,1.538,2.114,0.3,0.0,1.5,1.39
1788371726.584,driving,3.004,1.03,0.6,3,33,46,4.475,0.725,-8.9,1.502,2.077,0.3,0.0,1.5,1.39
1788371726.636,driving,3.018,1.031,0.6,4,34,46,4.525,0.775,-8.9,1.529,2.063,0.3,0.0,1.5,1.36
1788371726.687,driving,3.038,1.031,0.6,4,34,46,4.525,0.775,-9.0,1.509,2.043,0.3,0.0,1.5,1.36
1788371726.742,driving,3.048,1.032,0.6,4,34,46,4.525,0.775,-9.0,1.499,2.033,0.3,0.0,1.5,1.33
1788371726.796,driving,3.069,1.032,0.6,5,34,46,4.525,0.775,-9.0,1.479,2.013,0.3,0.0,1.5,1.33
1788371726.85,driving,3.079,1.032,0.6,5,34,46,4.525,0.775,-9.1,1.469,2.002,0.3,0.0,1.5,1.31
1788371726.902,driving,3.099,1.032,0.6,5,34,46,4.525,0.775,-9.1,1.449,1.982,0.3,0.0,1.5,1.31
1788371726.955,driving,3.107,1.031,0.6,5,34,46,4.525,0.775,-9.1,1.441,1.974,0.3,0.0,1.5,1.28
1788371727.008,driving,3.121,1.028,0.3,0,30,40,4.619,0.774,-8.9,1.519,1.96,0.3,0.0,1.5,1.28
1788371727.059,driving,3.131,1.028,0.3,0,30,40,4.619,0.774,-8.9,1.51,1.95,0.3,0.0,1.5,1.25
1788371727.113,driving,3.151,1.028,0.3,0,30,40,4.619,0.774,-8.9,1.49,1.93,0.3,0.0,1.5,1.25
1788371727.172,driving,3.161,1.028,0.3,1,31,40,4.668,0.786,-9.0,1.526,1.92,0.3,0.0,1.5,1.22
1788371727.235,driving,3.182,1.028,0.3,1,31,40,4.668,0.786,-9.0,1.506,1.9,0.3,0.0,1.5,1.22
1788371727.296,driving,3.192,1.028,0.3,1,31,40,4.668,0.786,-9.0,1.495,1.889,0.299,0.0,1.5,1.19
1788371727.352,driving,3.202,1.028,0.3,1,31,40,4.668,0.786,-9.0,1.485,1.879,0.299,0.0,1.5,1.19
1788371727.405,driving,3.221,1.028,0.4,2,32,40,4.716,0.798,-9.1,1.512,1.86,0.297,0.0,1.5,1.17
1788371727.459,driving,3.23,1.028,0.5,2,32,40,4.716,0.798,-9.2,1.504,1.851,0.297,0.0,1.5,1.17
1788371727.512,driving,3.249,1.028,0.6,2,32,40,4.716,0.798,-9.2,1.485,1.832,0.294,0.0,1.5,1.14
1788371727.565,driving,3.259,1.028,0.6,3,33,40,4.765,0.81,-9.2,1.521,1.822,0.294,0.0,1.5,1.14
1788371727.617,driving,3.279,1.029,0.6,3,33,40,4.765,0.81,-9.2,1.501,1.802,0.292,0.0,1.5,1.11
1788371727.668,driving,3.289,1.029,0.6,3,33,40,4.765,0.81,-9.2,1.491,1.792,0.292,0.0,1.5,1.11
1788371727.723,driving,3.309,1.029,0.6,4,34,40,4.813,0.822,-9.2,1.518,1.772,0.289,0.0,1.5,1.08
1788371727.774,driving,3.319,1.029,0.6,4,34,40,4.813,0.822,-9.2,1.508,1.763,0.289,0.0,1.5,1.08
1788371727.827,driving,3.333,1.023,-0.0,4,34,40,4.813,0.822,-8.6,1.494,1.748,0.287,0.0,1.5,1.06
1788371727.88,driving,3.338,1.018,-0.5,4,34,40,4.813,0.822,-8.1,1.488,1.743,0.287,0.0,1.5,1.06
1788371727.941,driving,3.354,1.015,-0.8,4,34,40,4.813,0.822,-7.7,1.472,1.727,0.284,0.0,1.5,1.03
1788371727.998,driving,3.364,1.015,-0.8,5,35,40,4.862,0.834,-7.7,1.509,1.717,0.284,0.0,1.5,1.03
1788371728.061,driving,3.383,1.014,-0.8,0,30,35,4.86,0.82,-7.7,1.489,1.697,0.282,0.0,1.5,1.01
1788371728.117,driving,3.393,1.014,-0.8,0,30,35,4.86,0.82,-7.6,1.48,1.688,0.282,0.0,1.5,1.01
1788371728.172,driving,3.412,1.014,-0.8,1,31,35,4.907,0.836,-7.6,1.506,1.669,0.279,0.0,1.5,0.98
1788371728.224,driving,3.422,1.014,-0.8,1,31,35,4.907,0.836,-7.6,1.496,1.659,0.279,0.0,1.5,0.98
1788371728.278,driving,3.433,1.014,-0.9,1,31,35,4.907,0.836,-7.5,1.485,1.648,0.277,0.0,1.5,0.95
1788371728.332,driving,3.458,1.014,-1.0,2,14,35,4.072,0.801,-8.0,0.65,1.622,0.277,0.0,0.6,0.95
1788371728.384,driving,3.469,1.014,-1.0,2,14,35,4.072,0.801,-8.6,0.639,1.612,0.275,0.0,0.6,0.93
1788371728.435,driving,3.488,1.013,-1.0,2,14,35,4.072,0.801,-9.2,0.621,1.593,0.275,0.0,0.6,0.93
1788371728.488,driving,3.498,1.013,-1.0,2,14,35,4.072,0.801,-9.8,0.613,1.583,0.272,0.0,0.6,0.91
1788371728.542,driving,3.516,1.013,-1.0,3,15,35,4.121,0.789,-10.4,0.645,1.565,0.272,0.0,0.6,0.91
1788371728.594,driving,3.525,1.013,-1.0,3,15,35,4.121,0.789,-11.0,0.636,1.556,0.27,0.0,0.6,0.88
1788371728.647,driving,3.544,1.012,-1.0,3,15,35,4.121,0.789,-11.5,0.619,1.537,0.27,0.0,0.6,0.88
1788371728.706,driving,3.552,1.011,-1.1,3,15,35,4.121,0.789,-12.0,0.611,1.529,0.268,0.0,0.6,0.86
1788371728.768,driving,3.567,1.008,-1.3,4,16,35,4.169,0.776,-12.3,0.645,1.514,0.268,0.0,0.6,0.86
1788371728.829,driving,3.576,1.007,-1.3,4,16,35,4.169,0.776,-12.8,0.637,1.505,0.266,0.0,0.6,0.83
1788371728.887,driving,3.594,1.007,-1.3,4,16,35,4.169,0.776,-13.2,0.62,1.487,0.266,0.0,0.6,0.83
1788371728.946,driving,3.603,1.007,-1.3,4,16,35,4.169,0.776,-13.7,0.611,1.478,0.263,0.0,0.6,0.81
1788371728.999,driving,3.621,1.006,-1.3,5,17,35,4.218,0.764,-14.1,0.644,1.46,0.263,0.0,0.6,0.81
1788371729.052,driving,3.63,1.006,-1.3,5,17,35,4.218,0.764,-14.5,0.636,1.451,0.261,0.0,0.6,0.79
1788371729.104,driving,3.647,1.006,-1.3,1,13,31,4.225,0.725,-15.1,0.642,1.433,0.261,0.0,0.6,0.79
1788371729.162,driving,3.646,1.001,-1.4,1,13,31,4.225,0.725,-15.6,0.641,1.434,0.259,0.0,0.6,0.77
1788371729.214,turning,3.644,0.997,-1.4,1,13,31,4.225,0.725,-16.0,0.641,1.436,0.0,-2.4,0.6,0.77
1788371729.269,turning,3.645,0.992,-2.1,1,13,31,4.225,0.725,-15.8,0.638,1.435,0.0,-2.4,0.6,0.74
1788371729.323,turning,3.645,0.992,-3.0,1,13,31,4.225,0.725,-15.4,0.638,1.435,0.0,-2.4,0.6,0.74
1788371729.377,turning,3.645,0.992,-4.7,1,13,31,4.225,0.725,-14.0,0.638,1.435,0.0,-2.4,0.6,0.74
1788371729.428,turning,3.645,0.992,-5.5,1,13,31,4.225,0.725,-13.5,0.638,1.435,0.0,-2.4,0.6,0.74
1788371729.49,turning,3.645,0.992,-7.3,1,13,31,4.225,0.725,-12.2,0.638,1.435,0.0,-2.4,0.6,0.74
1788371729.548,turning,3.645,0.992,-8.1,1,13,31,4.225,0.725,-11.6,0.638,1.435,0.0,-2.4,0.6,0.74
1788371729.608,turning,3.648,0.993,-9.5,1,13,31,4.225,0.725,-10.5,0.636,1.432,0.0,-2.4,0.6,0.73
1788371729.666,turning,3.65,0.994,-10.1,1,13,31,4.225,0.725,-10.2,0.635,1.43,0.0,-2.4,0.6,0.73
1788371729.722,turning,3.652,0.995,-11.7,1,13,31,4.225,0.725,-9.0,0.633,1.428,0.0,-2.4,0.6,0.74
1788371729.775,driving,3.652,0.995,-12.5,1,13,31,4.225,0.725,-8.4,0.633,1.428,0.257,0.0,0.6,0.74
1788371729.826,driving,3.653,0.995,-13.4,1,13,31,4.225,0.725,-7.8,0.632,1.427,0.258,0.0,0.6,0.75
1788371729.877,driving,3.655,0.994,-13.4,1,13,31,4.225,0.725,-8.0,0.63,1.425,0.258,0.0,0.6,0.75
1788371729.931,driving,3.665,0.992,-13.4,1,13,31,4.225,0.725,-8.3,0.62,1.414,0.258,0.0,0.6,0.75
1788371729.983,driving,3.673,0.99,-13.4,1,13,31,4.225,0.725,-8.5,0.612,1.407,0.258,0.0,0.6,0.75
1788371730.037,driving,3.684,0.984,-13.4,1,13,31,4.225,0.725,-8.8,0.6,1.395,0.257,0.0,0.6,0.75
1788371730.089,driving,3.688,0.981,-13.3,2,14,31,4.275,0.72,-9.0,0.642,1.391,0.257,0.0,0.6,0.75
1788371730.145,driving,3.695,0.978,-13.3,0,12,29,4.275,0.675,-9.3,0.655,1.384,0.257,0.0,0.6,0.74
1788371730.196,driving,3.712,0.974,-13.3,1,12,29,4.275,0.675,-9.6,0.638,1.367,0.257,0.0,0.6,0.74
1788371730.258,driving,3.72,0.972,-13.3,1,12,29,4.275,0.675,-10.0,0.629,1.358,0.257,0.0,0.6,0.74
1788371730.318,driving,3.737,0.968,-13.3,1,12,29,4.275,0.675,-10.3,0.613,1.341,0.257,0.0,0.6,0.74
1788371730.383,driving,3.746,0.966,-13.3,1,12,29,4.275,0.675,-10.6,0.604,1.332,0.258,0.0,0.6,0.75
1788371730.444,driving,3.763,0.962,-13.3,2,13,29,4.325,0.675,-10.8,0.631,1.315,0.258,0.0,0.6,0.75
1788371730.499,driving,3.771,0.96,-13.3,2,13,29,4.325,0.675,-11.0,0.623,1.306,0.3,0.0,0.6,1.24
1788371730.55,driving,3.789,0.956,-13.3,2,13,29,4.325,0.675,-11.2,0.605,1.288,0.3,0.0,0.6,1.24
