t_wall,px,py,yaw_deg,plan_rel_deg,front_obst_m,cmd_nav_vx,cmd_nav_wz
1788371728.436,3.488,1.013,-1.0,-20.1,3.679,0.0636,0.0000
1788371728.649,3.544,1.012,-1.0,-21.6,3.624,0.0318,0.0000
1788371728.888,3.594,1.007,-1.3,-22.0,3.570,0.1909,0.0000
1788371729.105,3.647,1.006,-1.3,-24.5,3.517,0.1591,0.0000
1788371729.324,3.645,0.992,-3.0,-21.4,3.465,0.0636,0.0000
1788371729.550,3.645,0.992,-8.1,-16.2,3.157,0.1591,0.0000
1788371729.776,3.652,0.995,-12.5,-12.4,2.506,0.3182,0.0000
1788371729.984,3.673,0.990,-13.4,-12.0,2.244,0.1909,0.0000
1788371730.198,3.712,0.974,-13.3,-14.9,2.222,0.3500,0.0000
1788371730.445,3.763,0.962,-13.3,-16.0,2.199,0.3182,0.0000
1788371730.655,3.819,0.949,-13.3,-17.7,2.174,0.3500,0.0000
1788371730.867,3.853,0.939,-13.1,-18.9,2.146,0.3182,0.0000
1788371731.090,3.901,0.928,-13.0,-17.8,2.118,0.3500,0.0000
1788371731.318,3.976,0.921,-12.6,-14.3,2.090,0.3500,0.0000
1788371731.535,4.042,0.910,-12.4,-17.3,2.062,0.3182,0.0000
1788371731.747,4.113,0.890,-13.5,-9.7,2.035,0.2864,0.0000
1788371731.979,4.175,0.874,-13.8,-2.5,2.007,0.2227,0.0000
1788371732.196,4.229,0.858,-14.0,-7.6,1.980,0.1909,0.0000
1788371732.411,4.286,0.844,-14.1,0.4,1.952,0.3182,0.0000
1788371732.636,4.342,0.839,-14.2,2.9,1.925,0.1909,0.0000
1788371732.861,4.399,0.826,-14.2,3.2,1.898,0.1591,0.0000
1788371733.070,4.444,0.811,-14.7,11.1,1.871,0.0955,0.0000
1788371733.283,4.499,0.794,-14.9,18.3,1.845,0.0000,1.0000
1788371733.516,4.564,0.781,-14.7,20.1,1.818,0.0000,2.9290
1788371733.732,4.622,0.767,-14.6,27.9,1.791,0.0000,3.0440
1788371733.944,4.668,0.750,-14.8,31.8,1.765,0.0000,3.3224
1788371734.167,4.721,0.735,-14.8,36.4,1.739,0.0000,3.5294
1788371734.400,4.770,0.719,-15.0,42.0,1.713,0.0000,3.7336
1788371734.607,4.790,0.714,-12.0,41.4,1.692,0.0000,3.8920
1788371734.822,4.805,0.717,-7.7,38.1,2.040,0.0000,3.6833
1788371735.059,4.813,0.718,-2.6,33.6,2.286,0.0000,3.4314
1788371735.280,4.841,0.717,-2.5,36.5,2.275,0.0000,3.5261
1788371735.494,4.907,0.727,-1.6,43.1,2.231,0.0000,3.7948
1788371735.714,4.939,0.726,-0.1,47.7,2.187,0.0000,4.0000
1788371735.946,4.939,0.726,4.8,42.7,2.181,0.0000,3.8779
1788371736.166,4.939,0.726,9.7,37.8,2.184,0.0000,3.6732
1788371736.382,4.976,0.735,10.4,44.3,2.182,0.0000,3.8201
1788371736.619,5.005,0.744,12.9,49.1,2.143,0.0000,0.0000
1788371736.833,5.005,0.744,17.0,45.0,2.135,0.0000,0.0000
1788371737.036,5.005,0.744,19.4,42.5,2.143,0.0000,0.0000
1788371737.250,5.026,0.747,19.0,50.0,2.143,0.0000,0.0000
1788371737.477,5.032,0.747,18.9,52.5,2.143,0.0000,0.0000
1788371737.682,5.032,0.747,18.9,52.5,2.143,0.0000,0.0000
1788371737.887,5.032,0.747,18.9,52.5,2.143,0.0000,0.0000
1788371738.110,5.032,0.747,18.9,28.9,2.143,0.0000,1.0000
1788371738.340,5.032,0.747,22.7,25.1,2.149,0.0000,3.0000
1788371738.546,5.032,0.747,26.8,21.0,2.178,0.0318,0.0000
1788371738.754,5.032,0.747,31.7,16.1,2.223,0.1273,0.0000
1788371738.987,5.043,0.749,37.1,11.0,2.287,0.3500,0.0000
1788371739.208,5.054,0.747,41.5,7.5,2.372,0.3500,0.0000
1788371739.428,5.059,0.749,44.8,4.5,2.900,0.3500,0.0000
1788371739.652,5.099,0.791,44.8,4.8,2.890,0.3500,0.0000
1788371739.881,5.144,0.833,44.5,4.8,2.826,0.3500,0.0000
1788371740.096,5.188,0.875,44.4,4.8,2.763,0.3500,0.0000
1788371740.309,5.232,0.918,44.4,5.4,2.699,0.3500,0.0000
1788371740.542,5.271,0.955,44.6,6.0,2.636,0.3182,0.0000
1788371740.761,5.315,0.999,44.7,5.2,2.575,0.2864,0.0000
1788371740.970,5.359,1.042,44.7,5.1,2.518,0.3500,0.0000
1788371741.185,5.403,1.084,44.6,6.0,2.461,0.3500,0.0000
1788371741.416,5.446,1.127,44.6,5.8,2.404,0.3500,0.0000
1788371741.627,5.480,1.160,45.0,6.0,2.347,0.3500,0.0000
1788371741.842,5.522,1.202,45.1,5.0,2.291,0.3500,0.0000
1788371742.085,5.565,1.246,45.1,4.9,2.230,0.3182,0.0000
1788371742.308,5.623,1.283,44.4,7.1,2.165,0.3500,0.0000
1788371742.521,5.667,1.325,44.4,7.9,2.100,0.3500,0.0000
1788371742.743,5.722,1.366,44.2,8.3,2.036,0.3500,0.0000
1788371742.975,5.769,1.408,44.0,10.0,1.978,0.3500,0.0000
1788371743.188,5.813,1.450,44.0,9.8,1.922,0.2545,0.0000
1788371743.412,5.861,1.492,42.9,12.6,1.866,0.3182,0.0000
1788371743.651,5.906,1.533,42.9,14.2,1.809,0.2545,0.0000
1788371743.867,5.946,1.568,42.9,15.6,1.743,0.2227,0.0000
1788371744.084,5.990,1.610,42.9,17.6,1.678,0.3182,0.0000
1788371744.317,6.028,1.644,42.9,17.2,1.619,0.0636,0.0000
1788371744.545,6.070,1.712,44.5,16.6,1.564,0.2864,0.0000
1788371744.759,6.113,1.755,44.5,16.4,1.508,0.2545,0.0000
1788371744.969,6.159,1.818,45.5,16.6,1.441,0.1909,0.0000
1788371745.202,6.202,1.866,45.8,18.5,1.380,0.2864,-6.0000
1788371745.415,6.244,1.909,45.8,21.7,1.325,0.0000,-6.0000
1788371745.622,6.289,1.943,45.0,28.1,1.271,0.3500,6.0000
1788371745.839,6.321,1.975,45.0,32.9,1.219,0.0000,-6.0000
1788371746.073,6.353,2.003,44.7,39.7,1.179,0.0000,-6.0000
1788371746.288,6.357,2.004,49.4,35.9,1.161,0.0000,-6.0000
1788371746.496,6.357,2.004,54.3,31.0,1.163,0.0000,3.3853
1788371746.727,6.361,2.010,56.9,29.3,1.239,0.0000,3.1875
1788371746.946,6.376,2.041,57.0,33.4,1.215,0.0000,3.4019
1788371747.164,6.399,2.077,57.0,42.2,1.182,0.0000,3.7003
1788371747.380,6.403,2.084,61.0,40.3,1.184,0.0000,1.7003
1788371747.611,6.403,2.084,65.9,35.4,1.293,0.0000,-1.2997
1788371747.816,6.409,2.092,70.3,34.0,1.435,0.0000,-3.2997
1788371748.026,6.409,2.092,74.3,30.0,1.625,0.0000,-4.0000
1788371748.254,6.397,2.087,79.4,19.5,1.886,0.0000,-4.0000
1788371748.481,6.394,2.082,84.1,13.4,2.266,0.0000,-4.0000
1788371748.702,6.393,2.081,88.9,8.1,5.166,0.0000,-4.0000
1788371748.921,6.393,2.091,92.7,5.1,5.730,0.0000,-4.0000
1788371749.164,6.394,2.102,96.1,2.6,5.726,0.0000,-4.0000
1788371749.375,6.390,2.142,96.1,4.1,5.706,0.0000,-4.0000
1788371749.584,6.383,2.172,95.6,2.9,5.662,0.0000,-4.0000
1788371749.813,6.382,2.181,82.6,16.5,5.623,0.0000,-4.0000
1788371750.042,6.382,2.181,64.7,34.4,1.747,0.0000,-4.0000
1788371750.253,6.382,2.181,53.0,46.1,1.282,0.0000,-4.0000
1788371750.467,6.400,2.164,45.7,66.9,1.126,0.0000,-4.0000
1788371750.705,6.391,2.176,40.3,68.0,1.057,0.0000,-3.7519
1788371750.918,6.382,2.180,35.4,62.8,1.035,0.0000,-3.5542
1788371751.136,6.380,2.180,30.2,66.0,1.032,0.0000,-3.2942
1788371751.364,6.386,2.194,25.3,83.5,1.029,0.0000,-3.0693
1788371751.597,6.379,2.197,21.4,76.0,1.026,0.0000,-2.7826
