t_wall,topic,vx,wz,px,py,extra
1788371702.335,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371702.373,odom,-0.0000,0.0000,-0.000,-0.000,
1788371702.408,odom,-0.0000,0.0000,-0.000,-0.000,
1788371702.443,odom,-0.0000,0.0000,-0.000,-0.000,
1788371702.479,odom,-0.0000,0.0000,-0.000,-0.000,
1788371702.513,odom,-0.0000,0.0000,-0.000,-0.000,
1788371702.547,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371702.581,odom,-0.0000,0.0000,-0.000,-0.000,
1788371702.615,odom,0.0000,0.0000,-0.000,-0.000,
1788371702.650,odom,-0.0000,0.0000,-0.000,-0.000,
1788371702.683,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371702.717,odom,-0.0000,0.0000,-0.000,-0.000,
1788371702.752,odom,0.0000,0.0000,-0.000,-0.000,
1788371702.786,odom,-0.0000,0.0000,-0.000,-0.000,
1788371702.822,odom,-0.0000,0.0000,-0.000,-0.000,
1788371702.857,odom,0.0000,-0.0000,-0.000,-0.000,
1788371702.891,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371702.927,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371702.965,odom,0.0000,-0.0000,-0.000,-0.000,
1788371703.004,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.040,odom,0.0000,-0.0000,-0.000,-0.000,
1788371703.078,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.117,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.153,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.188,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371703.221,odom,0.0000,0.0000,-0.000,-0.000,
1788371703.256,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371703.292,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.326,odom,0.0000,-0.0000,-0.000,-0.000,
1788371703.360,odom,0.0000,0.0000,-0.000,-0.000,
1788371703.396,odom,0.0000,0.0000,-0.000,-0.000,
1788371703.430,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.465,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.499,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371703.533,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.568,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.602,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.636,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.670,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371703.710,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.751,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.789,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.827,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.864,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.905,odom,-0.0000,0.0000,-0.000,-0.000,
1788371703.947,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371703.985,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371704.023,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371704.058,odom,0.0000,-0.0000,-0.000,-0.000,
1788371704.092,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.128,odom,0.0000,0.0000,-0.000,-0.000,
1788371704.161,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.195,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.233,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.268,odom,0.0000,0.0000,-0.000,-0.000,
1788371704.302,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.339,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.374,odom,0.0000,0.0000,-0.000,-0.000,
1788371704.408,odom,0.0000,0.0000,-0.000,-0.000,
1788371704.444,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.480,odom,0.0000,0.0000,-0.000,-0.000,
1788371704.519,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371704.559,odom,0.0000,-0.0000,-0.000,-0.000,
1788371704.596,odom,0.0000,0.0000,-0.000,-0.000,
1788371704.635,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.675,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371704.713,odom,0.0000,0.0000,-0.000,-0.000,
1788371704.747,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.782,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.819,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.855,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.892,odom,0.0000,0.0000,-0.000,-0.000,
1788371704.931,odom,-0.0000,0.0000,-0.000,-0.000,
1788371704.974,odom,0.0000,0.0000,-0.000,-0.000,
1788371705.016,odom,-0.0000,0.0000,-0.000,-0.000,
1788371705.054,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371705.089,odom,0.0000,-0.0000,-0.000,-0.000,
1788371705.125,odom,-0.0000,0.0000,-0.000,-0.000,
1788371705.160,odom,0.0000,0.0000,-0.000,-0.000,
1788371705.194,odom,0.0000,0.0000,-0.000,-0.000,
1788371705.229,odom,-0.0000,0.0000,-0.000,-0.000,
1788371705.264,odom,-0.0000,0.0000,-0.000,-0.000,
1788371705.302,odom,0.0000,-0.0000,-0.000,-0.000,
1788371705.343,odom,0.0000,0.0000,-0.000,-0.000,
1788371705.382,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371705.420,odom,0.0000,0.0000,-0.000,-0.000,
1788371705.459,odom,-0.0000,0.0000,-0.000,-0.000,
1788371705.495,odom,0.0000,-0.0000,-0.000,-0.000,
1788371705.533,odom,0.0000,0.0000,-0.000,-0.000,
1788371705.569,odom,-0.0000,0.0000,-0.000,-0.000,
1788371705.606,odom,-0.0000,0.0000,-0.000,-0.000,
1788371705.642,odom,0.0000,0.0000,-0.000,-0.000,
1788371705.678,odom,0.0000,-0.0000,-0.000,-0.000,
1788371705.712,odom,-0.0000,0.0000,-0.000,-0.000,
1788371705.749,odom,0.0000,0.0000,-0.000,-0.000,
1788371705.784,odom,-0.0000,0.0000,-0.000,-0.000,
1788371705.819,odom,-0.0000,0.0000,-0.000,-0.000,
1788371705.855,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371705.889,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371705.924,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371705.962,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371705.998,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371706.037,odom,0.0000,0.0000,-0.000,-0.000,
1788371706.078,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371706.117,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.158,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371706.196,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.236,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.274,odom,-0.0000,0.0000,-0.000,-0.000,
1788371706.314,odom,-0.0000,-0.0000,-0.000,-0.000,
