t,state,reason,active,lin,ang,nav_wants,x,y,stuck_s,rear_gap,front_gap,side_clear,nearest,guard_blocked,obstacle_mapped,near_mapped
73.5,monitoring,,0,0.0,0.0,1,9.896,1.36,0.34,2.601,1.849,0.465,0.741,0,0,0
73.6,monitoring,,0,0.0,0.0,1,9.896,1.36,0.0,2.533,1.784,0.459,0.742,0,0,0
73.7,monitoring,,0,0.0,0.0,1,9.899,1.366,0.11,2.479,1.802,0.453,0.743,0,0,0
73.8,monitoring,,0,0.0,0.0,1,9.91,1.384,0.23,2.488,1.792,0.453,0.745,0,0,0
73.9,monitoring,,0,0.0,0.0,1,9.926,1.411,0.0,2.511,1.763,0.455,0.752,0,0,0
74.0,monitoring,,0,0.0,0.0,1,9.941,1.437,0.13,2.54,1.727,0.462,0.761,0,0,0
74.1,monitoring,,0,0.0,0.0,1,9.957,1.463,0.0,2.568,1.695,0.472,0.771,0,0,0
74.2,monitoring,,0,0.0,0.0,1,9.972,1.49,0.11,2.597,1.667,0.496,0.782,0,0,0
74.3,monitoring,,0,0.0,0.0,1,9.988,1.516,0.0,2.625,1.639,0.531,0.793,0,0,0
74.4,monitoring,,0,0.0,0.0,1,10.004,1.542,0.12,2.654,1.61,0.594,0.806,0,0,0
74.5,monitoring,,0,0.0,0.0,1,10.019,1.569,0.0,2.682,1.582,3.162,0.819,0,0,0
74.6,monitoring,,0,0.0,0.0,1,10.035,1.595,0.14,2.711,1.554,3.145,0.833,0,0,0
74.7,monitoring,,0,0.0,0.0,1,10.05,1.621,0.0,2.739,1.526,3.127,0.848,0,0,0
74.8,monitoring,,0,0.0,0.0,1,10.061,1.639,0.11,2.768,1.493,3.11,0.863,0,0,0
74.9,monitoring,,0,0.0,0.0,1,10.077,1.665,0.0,2.796,1.456,3.092,0.879,0,0,0
75.0,monitoring,,0,0.0,0.0,1,10.092,1.691,0.11,2.825,1.426,3.074,0.895,0,0,0
75.1,monitoring,,0,0.0,0.0,1,10.108,1.718,0.0,2.853,1.398,3.057,0.912,0,0,0
75.2,monitoring,,0,0.0,0.0,1,10.123,1.744,0.13,2.91,1.37,3.009,0.93,0,0,0
75.3,monitoring,,0,0.0,0.0,1,10.139,1.77,0.0,2.939,1.342,2.992,0.948,0,0,0
75.4,monitoring,,0,0.0,0.0,1,10.155,1.797,0.11,2.968,1.314,2.974,0.966,0,0,0
75.5,monitoring,,0,0.0,0.0,1,10.17,1.823,0.0,2.996,1.279,2.957,0.986,0,0,0
75.6,monitoring,,0,0.0,0.0,1,10.186,1.849,0.11,3.025,1.243,2.94,1.005,0,0,0
75.7,monitoring,,0,0.0,0.0,1,10.201,1.876,0.0,3.054,1.215,2.922,1.025,0,0,0
75.8,monitoring,,0,0.0,0.0,1,10.217,1.902,0.11,3.083,1.187,2.905,1.046,0,0,0
75.9,monitoring,,0,0.0,0.0,1,10.233,1.928,0.0,3.111,1.159,2.887,1.066,0,0,0
76.0,monitoring,,0,0.0,0.0,1,10.248,1.955,0.12,3.14,1.132,1.805,1.088,0,0,0
76.1,monitoring,,0,0.0,0.0,1,10.264,1.981,0.0,3.169,1.093,1.764,1.109,0,0,0
76.2,monitoring,,0,0.0,0.0,1,10.279,2.007,0.11,3.198,1.065,1.722,1.13,0,0,0
76.3,monitoring,,0,0.0,0.0,1,10.294,2.031,0.0,3.226,1.038,1.681,1.152,0,0,0
76.4,monitoring,,0,0.0,0.0,1,10.306,2.053,0.11,3.252,1.013,1.604,1.173,0,0,0
76.5,monitoring,,0,0.0,0.0,1,10.315,2.067,0.21,3.276,0.988,1.57,1.181,0,0,0
76.6,monitoring,,0,0.0,0.0,1,10.326,2.086,,3.298,0.958,1.539,1.163,0,0,0
76.7,monitoring,,0,0.0,0.0,1,10.338,2.105,,3.319,0.938,1.509,1.148,0,0,0
76.8,monitoring,,0,0.0,0.0,1,10.349,2.124,,3.34,0.918,1.444,1.133,0,0,0
76.9,monitoring,,0,0.0,0.0,1,10.36,2.144,,3.361,0.898,1.415,1.118,0,0,0
77.0,monitoring,,0,0.0,0.0,1,10.372,2.163,,3.383,0.876,1.386,1.101,0,0,0
77.1,monitoring,,0,0.0,0.0,1,10.383,2.182,,3.404,0.849,1.356,1.087,0,0,0
77.2,monitoring,,0,0.0,0.0,1,10.395,2.202,,3.425,0.829,1.295,1.073,0,0,0
77.3,monitoring,,0,0.0,0.0,1,10.406,2.221,,3.446,0.81,1.267,1.056,0,0,0
77.4,monitoring,,0,0.0,0.0,1,10.407,2.222,,3.466,0.79,1.239,1.043,0,0,0
77.5,monitoring,,0,0.0,0.0,1,10.407,2.222,,3.399,0.793,1.343,1.047,0,0,0
77.6,monitoring,,0,0.0,0.0,1,10.407,2.222,,3.331,0.803,1.439,1.048,0,0,0
77.7,monitoring,,0,0.0,0.0,1,10.407,2.222,,3.271,0.806,1.598,1.044,0,0,0
77.8,monitoring,,0,0.0,0.0,1,10.407,2.222,,3.219,0.807,1.796,1.047,0,0,0
77.9,monitoring,,0,0.0,0.0,1,10.407,2.222,,3.175,0.81,2.434,1.047,0,0,0
78.0,monitoring,,0,0.0,0.0,1,10.407,2.222,,3.137,0.811,2.408,1.053,0,0,0
78.1,monitoring,,0,0.0,0.0,0,10.407,2.222,,3.106,0.806,2.387,1.05,0,0,0
78.2,monitoring,,0,0.0,0.0,0,10.407,2.222,,3.082,0.801,2.371,1.051,0,0,0
78.3,monitoring,,0,0.0,0.0,0,10.407,2.222,,1.115,0.796,2.362,1.051,0,0,0
78.4,monitoring,,0,0.0,0.0,0,10.407,2.222,,1.115,0.796,2.362,1.051,0,0,0
78.5,monitoring,,0,0.0,0.0,0,10.407,2.222,,1.115,0.796,2.362,1.051,0,0,0
78.6,monitoring,,0,0.0,0.0,0,10.407,2.222,,1.115,0.796,2.362,1.051,0,0,0
78.7,monitoring,,0,0.0,0.0,0,10.407,2.222,,1.115,0.796,2.362,1.051,0,0,0
78.8,monitoring,,0,0.0,0.0,0,10.407,2.222,,1.115,0.796,2.362,1.051,0,0,0
78.9,monitoring,,0,0.0,0.0,0,10.407,2.222,,1.115,0.796,2.362,1.051,0,0,0
79.0,monitoring,,0,0.0,0.0,0,10.407,2.222,,1.115,0.796,2.362,1.051,0,0,0
79.1,monitoring,,0,0.0,0.0,0,10.407,2.222,,1.115,0.796,2.362,1.051,0,0,0
79.2,monitoring,,0,0.0,0.0,0,10.407,2.222,,1.115,0.796,2.362,1.051,0,0,0
79.3,monitoring,,0,0.0,0.0,1,10.407,2.222,0.0,1.115,0.796,2.362,1.051,0,0,0
79.4,monitoring,,0,0.0,0.0,1,10.407,2.222,,1.115,0.796,2.362,1.051,0,0,0
79.5,monitoring,,0,0.0,0.0,1,10.409,2.234,,1.116,0.795,2.361,1.05,0,0,0
79.6,monitoring,,0,0.0,0.0,1,10.412,2.254,,1.126,0.785,2.359,1.037,0,0,0
79.7,monitoring,,0,0.0,0.0,1,10.415,2.274,,1.142,0.764,2.355,1.025,0,0,0
79.8,monitoring,,0,0.0,0.0,1,10.418,2.294,,1.159,0.743,2.352,1.004,0,0,0
79.9,monitoring,,0,0.0,0.0,1,10.421,2.308,,1.175,0.723,2.348,0.987,0,0,0
80.0,monitoring,,0,0.0,0.0,1,10.424,2.328,,1.217,0.703,2.345,0.97,0,0,0
80.1,monitoring,,0,0.0,0.0,1,10.427,2.348,,1.233,0.684,2.341,0.953,0,0,0
80.2,monitoring,,0,0.0,0.0,1,10.43,2.368,,1.248,0.663,2.338,0.933,0,0,0
80.3,monitoring,,0,0.0,0.0,1,10.434,2.388,,1.264,0.642,2.334,0.912,0,0,0
80.4,monitoring,,0,0.0,0.0,1,10.437,2.408,,1.281,0.624,2.33,0.896,0,0,0
80.5,monitoring,,0,0.0,0.0,1,10.44,2.428,,1.297,0.604,2.327,0.875,0,0,0
80.6,monitoring,,0,0.0,0.0,1,10.443,2.449,,1.344,0.583,2.323,0.854,0,0,0
80.7,monitoring,,0,0.0,0.0,1,10.447,2.469,,1.36,0.564,2.32,0.838,0,0,0
80.8,monitoring,,0,0.0,0.0,1,10.45,2.489,,1.376,0.544,2.316,0.816,0,0,0
80.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.391,0.523,2.313,0.794,0,0,0
81.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.366,0.511,2.306,0.788,0,0,0
81.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.344,0.503,2.301,0.789,0,0,0
81.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.353,0.713,2.301,0.792,0,0,0
81.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
81.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
81.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
81.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
81.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
81.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
81.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
82.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
82.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
82.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
82.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
82.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
82.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
82.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
82.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
82.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
82.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
83.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
83.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
83.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
83.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
83.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
83.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
83.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
83.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
83.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
83.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
84.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
84.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
84.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
84.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
84.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
84.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
84.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
84.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
84.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
84.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
85.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
85.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
85.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
85.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
85.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
85.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
85.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
85.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
85.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
85.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
86.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
86.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
86.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
86.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
86.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
86.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
86.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
86.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
86.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
86.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
87.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
87.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
87.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
87.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
87.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
87.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
87.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
87.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
87.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
87.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
88.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
88.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
88.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
88.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
88.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
88.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
88.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
88.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
88.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
88.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
89.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
89.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
89.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
89.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
89.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
89.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
89.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
89.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
89.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
89.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
90.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
90.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
90.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
90.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
90.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
90.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
90.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
90.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
90.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
90.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
91.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
91.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
91.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
91.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
91.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
91.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
91.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
91.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
91.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
91.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
92.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
92.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
92.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
92.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
92.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
92.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
92.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
92.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
92.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
92.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
93.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
93.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
93.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
93.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
93.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
93.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
93.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.354,5.167,2.303,0.792,0,0,0
93.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.356,5.169,2.306,0.794,0,0,0
93.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.349,0.708,2.303,0.795,0,0,0
93.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.367,0.553,1.775,0.8,0,0,0
94.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.449,0.569,1.225,0.806,0,0,0
94.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.571,0.58,0.956,0.807,0,0,0
94.202,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.677,0.583,0.86,0.809,0,0,0
94.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.781,0.582,0.778,0.815,0,0,0
94.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.884,0.581,0.719,0.812,0,0,0
94.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.793,0.576,0.671,0.816,0,0,0
94.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.602,0.57,0.631,0.816,0,0,0
94.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.373,0.564,0.596,0.822,0,0,0
94.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.232,0.557,0.577,0.823,0,0,0
94.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.107,0.568,0.551,0.826,0,0,0
95.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,2.997,0.601,0.537,0.828,0,0,0
95.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,2.861,0.639,0.541,0.831,0,0,0
95.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,2.778,0.683,0.553,0.835,0,0,0
95.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,2.704,0.735,0.559,0.834,0,0,0
95.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,2.638,0.795,0.569,0.838,0,0,0
95.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,2.58,0.866,0.578,0.842,0,0,0
95.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,2.529,0.95,0.579,0.841,0,0,0
95.7,monitoring,,0,0.0,0.0,0,10.451,2.498,,2.484,1.051,0.586,0.846,0,0,0
95.8,monitoring,,0,0.0,0.0,0,10.451,2.498,,2.446,1.175,0.591,0.851,0,0,0
95.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,2.454,1.16,0.591,0.851,0,0,0
96.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,2.541,0.955,0.591,0.853,0,0,0
96.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,2.653,0.812,0.587,0.856,0,0,0
96.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,2.795,0.708,0.577,0.86,0,0,0
96.301,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.017,0.643,0.575,0.858,0,0,0
96.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.254,0.593,0.623,0.862,0,0,0
96.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.624,0.582,0.686,0.862,0,0,0
96.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.852,0.597,0.785,0.861,0,0,0
96.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.671,0.605,0.901,0.859,0,0,0
96.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.53,0.607,1.053,0.857,0,0,0
96.9,monitoring,,0,0.0,0.0,1,10.451,2.498,,3.418,0.604,1.272,0.855,0,0,0
97.0,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.404,0.601,1.533,0.854,0,0,0
97.1,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.285,0.594,1.824,0.852,0,0,0
97.2,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.284,0.586,2.367,0.85,0,0,0
97.3,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.297,0.576,2.377,0.847,0,0,0
97.4,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.303,0.565,2.375,0.844,0,0,0
97.5,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.305,0.552,2.379,0.84,0,0,0
97.6,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.302,5.228,2.39,0.836,0,0,0
97.7,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.294,5.225,2.391,0.832,0,0,0
97.8,monitoring,,0,0.0,0.0,1,10.451,2.498,,1.294,5.225,2.392,0.832,0,0,0
97.9,monitoring,,0,0.0,0.0,1,10.451,2.504,,1.294,5.225,2.392,0.974,0,0,0
98.0,monitoring,,0,0.0,0.0,1,10.451,2.525,,1.303,5.215,2.392,0.977,0,0,0
98.1,monitoring,,0,0.0,0.0,1,10.451,2.547,,1.324,5.194,2.391,0.957,0,0,0
98.2,monitoring,,0,0.0,0.0,1,10.451,2.57,,1.346,5.173,2.39,0.942,0,0,0
98.3,monitoring,,0,0.0,0.0,1,10.451,2.592,,1.368,5.151,2.39,0.92,0,0,0
98.4,monitoring,,0,0.0,0.0,1,10.451,2.615,,1.39,5.129,2.389,0.905,0,0,0
98.5,monitoring,,0,0.0,0.0,1,10.451,2.637,,1.412,5.107,2.388,0.882,0,0,0
98.6,monitoring,,0,0.0,0.0,1,10.45,2.652,,1.434,5.085,2.387,0.872,0,0,0
98.7,monitoring,,0,0.0,0.0,1,10.45,2.675,,1.456,5.063,2.387,0.843,0,0,0
98.8,monitoring,,0,0.0,0.0,1,10.45,2.697,,1.479,5.041,2.386,0.837,0,0,0
98.9,monitoring,,0,0.0,0.0,1,10.45,2.72,,1.501,5.019,2.385,0.819,0,0,0
99.0,monitoring,,0,0.0,0.0,1,10.45,2.742,,1.523,4.997,2.384,0.794,0,0,0
99.1,monitoring,,0,0.0,0.0,1,10.45,2.764,,1.545,4.975,2.384,0.771,0,0,0
99.2,monitoring,,0,0.0,0.0,1,10.45,2.787,,1.567,4.953,2.383,0.773,0,0,0
99.3,monitoring,,0,0.0,0.0,1,10.45,2.809,,1.59,4.931,2.382,0.752,0,0,0
99.4,monitoring,,0,0.0,0.0,1,10.45,2.832,,1.612,4.909,2.382,0.733,0,0,0
