t,state,x,y,yaw_deg,i0,ci,n,aim_x,aim_y,herr_deg,dist_aim,dist_goal,vx,wz,la,clear
1788647884.923,driving,-0.014,0.001,-11.0,150,173,355,2.218,0.058,12.4,2.233,9.343,0.35,0.0,1.5,10.17
1788647884.982,driving,-0.014,0.001,-11.0,0,30,145,0.648,1.368,14.0,1.519,7.921,0.35,0.0,1.5,10.17
1788647885.031,driving,-0.014,0.001,-11.0,0,30,145,0.648,1.368,15.5,1.519,7.921,0.35,0.0,1.5,11.29
1788647885.079,turning,-0.014,0.001,-11.0,0,30,145,0.648,1.368,17.0,1.519,7.921,0.0,3.6,1.5,11.29
1788647885.13,turning,-0.014,0.001,-11.0,0,30,145,0.648,1.368,18.4,1.519,7.921,0.0,3.6,1.5,11.84
1788647885.179,turning,-0.014,0.001,-11.0,0,30,145,0.648,1.368,19.8,1.519,7.921,0.0,3.6,1.5,11.84
1788647885.233,turning,-0.014,0.001,-11.0,0,30,145,0.648,1.368,21.2,1.519,7.92,0.0,3.6,1.5,11.85
1788647885.279,turning,-0.013,0.0,-11.0,0,30,145,0.648,1.368,22.5,1.519,7.92,0.0,3.6,1.5,11.85
1788647885.326,turning,-0.004,-0.001,-10.8,0,30,145,0.648,1.368,23.6,1.517,7.917,0.0,3.6,1.5,11.31
1788647885.373,turning,0.001,-0.002,-10.0,0,30,145,0.648,1.368,24.1,1.516,7.915,0.0,3.6,1.5,11.31
1788647885.43,turning,0.004,-0.003,-7.3,0,30,145,0.648,1.368,22.7,1.514,7.914,0.0,3.6,1.5,10.38
1788647885.481,turning,0.006,-0.003,-4.1,0,30,145,0.648,1.368,20.7,1.514,7.913,0.0,3.6,1.5,10.38
1788647885.526,turning,0.007,-0.003,-1.4,0,30,145,0.648,1.368,19.2,1.514,7.913,0.0,3.6,1.5,11.82
1788647885.574,driving,0.006,-0.003,1.4,0,30,145,0.648,1.368,17.6,1.514,7.913,0.35,0.0,1.5,11.82
1788647885.632,driving,0.007,-0.003,4.2,0,30,145,0.648,1.368,15.9,1.513,7.912,0.35,0.0,1.5,11.73
1788647885.679,driving,0.008,-0.003,8.6,0,30,145,0.648,1.368,12.6,1.513,7.912,0.35,0.0,1.5,11.73
1788647885.734,driving,0.015,-0.001,12.6,0,30,145,0.648,1.368,9.7,1.509,7.907,0.35,0.0,1.5,10.27
1788647885.78,driving,0.02,-0.0,15.8,0,30,145,0.648,1.368,7.5,1.506,7.904,0.35,0.0,1.5,10.27
1788647885.83,driving,0.032,0.003,17.0,0,30,145,0.648,1.368,7.4,1.497,7.894,0.35,0.0,1.5,8.82
1788647885.874,driving,0.044,0.007,17.4,1,31,145,0.67,1.413,8.1,1.539,7.885,0.35,0.0,1.5,8.82
1788647885.928,driving,0.064,0.014,17.5,1,31,145,0.67,1.413,8.9,1.525,7.869,0.35,0.0,1.5,8.77
1788647885.975,driving,0.071,0.016,17.6,1,31,145,0.67,1.413,9.9,1.52,7.863,0.35,0.0,1.5,8.77
1788647886.142,driving,0.128,0.041,19.7,1,29,141,0.768,1.408,8.7,1.509,7.812,0.35,0.0,1.5,8.71
1788647886.195,driving,0.163,0.054,20.2,2,30,141,0.79,1.453,9.0,1.533,7.784,0.35,0.0,1.5,8.71
1788647886.226,driving,0.18,0.06,20.4,2,30,141,0.79,1.453,9.8,1.521,7.77,0.35,0.0,1.5,8.73
1788647886.273,driving,0.198,0.067,20.4,2,30,141,0.79,1.453,10.7,1.507,7.755,0.35,0.0,1.5,8.73
1788647886.332,driving,0.214,0.072,20.5,2,30,141,0.79,1.453,11.5,1.496,7.742,0.35,0.0,1.5,8.64
1788647886.375,driving,0.242,0.083,20.6,3,31,141,0.813,1.497,12.3,1.526,7.719,0.35,0.0,1.5,8.64
1788647886.43,driving,0.261,0.089,20.6,3,31,141,0.813,1.497,13.1,1.512,7.704,0.35,0.0,1.5,8.6
1788647886.483,driving,0.285,0.099,20.7,4,32,141,0.835,1.542,13.9,1.545,7.684,0.35,0.0,1.5,8.6
1788647886.531,driving,0.31,0.108,20.8,4,32,141,0.835,1.542,14.7,1.527,7.663,0.35,0.0,1.5,8.6
1788647886.578,driving,0.33,0.116,20.9,4,32,141,0.835,1.542,15.5,1.513,7.647,0.35,0.0,1.5,8.6
1788647886.629,turning,0.358,0.127,21.1,5,33,141,0.857,1.587,16.1,1.543,7.623,0.0,3.6,1.5,9.3
1788647886.679,turning,0.377,0.134,21.4,5,33,141,0.857,1.587,16.7,1.53,7.607,0.0,3.6,1.5,9.49
1788647886.729,turning,0.405,0.146,21.7,5,33,141,0.857,1.587,17.3,1.51,7.583,0.0,3.6,1.5,9.49
1788647886.774,turning,0.422,0.153,21.7,6,34,141,0.88,1.632,18.1,1.548,7.569,0.0,3.6,1.5,9.49
1788647886.827,turning,0.44,0.16,21.7,6,34,141,0.88,1.632,18.9,1.536,7.554,0.0,3.6,1.5,9.88
1788647886.884,turning,0.461,0.169,22.2,6,34,141,0.88,1.632,19.2,1.522,7.536,0.0,3.6,1.5,9.46
1788647886.926,turning,0.467,0.171,22.8,6,34,141,0.88,1.632,19.4,1.518,7.531,0.0,3.6,1.5,9.46
1788647886.981,turning,0.487,0.182,25.9,7,35,141,0.902,1.676,17.1,1.551,7.512,0.0,3.6,1.5,9.46
1788647887.029,turning,0.5,0.189,29.2,7,35,141,0.902,1.676,14.6,1.541,7.5,0.0,3.6,1.5,9.05
1788647887.165,driving,0.507,0.194,34.7,0,28,140,1.23,1.532,9.6,1.521,7.492,0.35,0.0,1.5,9.04
1788647887.175,driving,0.509,0.195,37.0,0,28,140,1.23,1.532,7.7,1.519,7.49,0.35,0.0,1.5,9.04
1788647887.228,driving,0.513,0.199,39.3,0,28,140,1.23,1.532,5.8,1.514,7.485,0.35,0.0,1.5,9.01
1788647887.281,driving,0.52,0.208,44.0,0,28,140,1.23,1.532,1.5,1.502,7.473,0.35,0.0,1.5,9.01
1788647887.334,driving,0.52,0.209,46.2,0,28,140,1.23,1.532,-0.3,1.501,7.472,0.35,0.0,1.5,8.81
1788647887.373,driving,0.521,0.21,47.1,0,28,140,1.23,1.532,-0.8,1.5,7.471,0.35,0.0,1.5,8.81
1788647887.426,driving,0.529,0.219,50.2,0,28,140,1.23,1.532,-3.5,1.488,7.46,0.35,0.0,1.5,8.82
1788647887.474,driving,0.537,0.228,50.8,1,29,140,1.252,1.576,-3.7,1.526,7.447,0.35,0.0,1.5,8.82
1788647887.525,driving,0.547,0.242,51.0,1,29,140,1.252,1.576,-3.5,1.509,7.43,0.35,0.0,1.5,8.76
1788647887.575,driving,0.552,0.25,50.7,1,29,140,1.252,1.576,-2.9,1.5,7.422,0.35,0.0,1.5,8.76
1788647887.632,driving,0.565,0.265,50.9,1,29,140,1.252,1.576,-2.7,1.481,7.402,0.35,0.0,1.5,8.76
1788647887.679,driving,0.584,0.283,51.4,2,30,140,1.275,1.621,-2.8,1.506,7.377,0.35,0.0,1.5,8.76
1788647887.725,driving,0.589,0.289,51.4,2,30,140,1.275,1.621,-2.5,1.498,7.369,0.35,0.0,1.5,8.73
1788647887.782,driving,0.609,0.313,51.4,2,30,140,1.275,1.621,-2.2,1.468,7.338,0.35,0.0,1.5,8.73
1788647887.84,driving,0.622,0.33,51.6,3,32,140,1.319,1.71,-2.1,1.547,7.317,0.35,0.0,1.5,8.67
1788647887.875,driving,0.634,0.344,51.9,3,32,140,1.319,1.71,-2.0,1.529,7.299,0.35,0.0,1.5,8.67
1788647887.924,driving,0.651,0.365,52.1,3,32,140,1.319,1.71,-1.8,1.502,7.272,0.35,0.0,1.5,8.65
1788647887.998,driving,0.668,0.386,52.1,4,33,140,1.342,1.755,-1.5,1.526,7.246,0.35,0.0,1.5,8.65
1788647888.03,driving,0.673,0.393,52.1,4,33,140,1.342,1.755,-1.1,1.517,7.237,0.35,0.0,1.5,8.65
1788647888.074,driving,0.691,0.416,52.1,5,34,140,1.364,1.8,-0.8,1.539,7.209,0.35,0.0,1.5,8.59
1788647888.214,driving,0.729,0.466,52.1,1,30,134,1.44,1.803,-0.6,1.514,7.146,0.35,0.0,1.5,2.99
1788647888.223,driving,0.729,0.466,52.1,1,30,134,1.44,1.803,-0.3,1.514,7.146,0.35,0.0,1.5,2.99
1788647888.274,driving,0.746,0.493,52.5,2,31,134,1.463,1.847,-0.5,1.533,7.115,0.35,0.0,1.5,2.99
1788647888.324,driving,0.757,0.51,52.7,2,31,134,1.463,1.847,-0.4,1.512,7.095,0.35,0.0,1.5,2.99
1788647888.373,driving,0.774,0.532,52.8,3,32,134,1.485,1.892,-0.3,1.535,7.068,0.35,0.0,1.5,2.99
1788647888.426,driving,0.785,0.546,52.8,3,32,134,1.485,1.892,-0.1,1.518,7.05,0.35,0.0,1.5,2.99
1788647888.484,driving,0.807,0.575,52.9,4,33,134,1.507,1.937,0.1,1.532,7.014,0.35,0.0,1.5,2.99
1788647888.526,driving,0.814,0.59,53.5,4,33,134,1.507,1.937,-0.2,1.515,6.997,0.35,0.0,1.5,2.99
1788647888.575,driving,0.818,0.605,54.2,4,33,134,1.507,1.937,-0.7,1.5,6.982,0.35,0.0,1.5,2.99
1788647888.627,driving,0.824,0.621,54.8,5,34,134,1.53,1.982,-1.0,1.533,6.965,0.35,0.0,1.5,2.99
1788647888.678,driving,0.839,0.643,54.8,5,34,134,1.53,1.982,-0.9,1.506,6.938,0.35,0.0,1.5,2.99
1788647888.725,driving,0.846,0.653,54.9,6,35,134,1.552,2.026,-0.7,1.544,6.926,0.35,0.0,1.5,2.99
1788647888.782,driving,0.846,0.653,54.9,6,35,134,1.552,2.026,-0.5,1.544,6.926,0.35,0.0,1.5,2.99
1788647888.825,driving,0.846,0.653,54.9,6,35,134,1.552,2.026,-0.3,1.544,6.926,0.35,0.0,1.5,2.99
1788647888.877,driving,0.846,0.653,54.9,6,35,134,1.552,2.026,-0.1,1.544,6.926,0.35,0.0,1.5,2.99
1788647888.927,driving,0.846,0.653,54.9,6,35,134,1.552,2.026,0.1,1.544,6.926,0.35,0.0,1.5,2.99
1788647888.974,driving,0.846,0.653,54.9,6,35,134,1.552,2.026,0.3,1.544,6.926,0.35,0.0,1.5,2.99
1788647889.024,driving,0.846,0.653,54.9,6,35,134,1.552,2.026,0.5,1.544,6.926,0.35,0.0,1.5,2.99
1788647889.075,driving,0.846,0.653,54.9,6,35,134,1.552,2.026,0.6,1.544,6.926,0.35,0.0,1.5,2.99
1788647889.123,driving,0.846,0.653,54.9,6,35,134,1.552,2.026,0.8,1.544,6.926,0.35,0.0,1.5,2.99
1788647889.174,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,1.0,1.544,6.926,0.35,0.0,1.5,2.99
1788647889.224,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,1.2,1.544,6.926,0.35,0.0,1.5,
1788647889.274,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,1.3,1.544,6.926,0.35,0.0,1.5,
1788647889.324,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,1.5,1.544,6.926,0.35,0.0,1.5,
1788647889.374,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,1.7,1.544,6.926,0.35,0.0,1.5,
1788647889.425,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,1.8,1.544,6.926,0.35,0.0,1.5,
1788647889.474,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,2.0,1.544,6.926,0.35,0.0,1.5,
1788647889.526,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,2.1,1.544,6.926,0.35,0.0,1.5,
1788647889.575,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,2.3,1.544,6.926,0.35,0.0,1.5,
1788647893.253,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,7.9,1.544,6.926,0.35,0.0,1.5,
1788647893.276,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,7.9,1.544,6.926,0.35,0.0,1.5,
1788647893.324,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,7.9,1.544,6.926,0.35,0.0,1.5,
1788647893.378,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,7.9,1.544,6.926,0.35,0.0,1.5,
1788647893.423,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,7.9,1.544,6.926,0.35,0.0,1.5,
1788647893.474,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,7.9,1.544,6.926,0.35,0.0,1.5,
1788647897.236,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,7.9,1.544,6.926,0.35,0.0,1.5,
1788647897.276,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,7.9,1.544,6.926,0.35,0.0,1.5,
1788647897.331,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,7.9,1.544,6.926,0.35,0.0,1.5,
1788647897.385,driving,0.846,0.653,54.9,0,30,131,1.552,2.026,7.9,1.544,6.926,0.35,0.0,1.5,
1788647985.019,turning,0.176,-0.156,6.1,0,29,147,0.84,1.203,57.8,1.512,7.958,0.0,3.6,1.5,11.81
1788647985.027,turning,0.176,-0.156,6.1,0,29,147,0.84,1.203,57.8,1.512,7.958,0.0,3.6,1.5,11.81
1788647985.075,turning,0.176,-0.156,6.1,0,29,147,0.84,1.203,57.8,1.512,7.958,0.0,3.6,1.5,11.81
1788647985.128,turning,0.176,-0.156,6.1,0,29,147,0.84,1.203,57.8,1.512,7.958,0.0,3.6,1.5,11.82
1788647985.182,turning,0.176,-0.156,6.1,0,29,147,0.84,1.203,57.8,1.512,7.958,0.0,3.6,1.5,11.82
1788647985.228,turning,0.176,-0.156,6.1,0,29,147,0.84,1.203,57.8,1.512,7.958,0.0,3.6,1.5,10.89
1788647985.274,turning,0.176,-0.156,6.2,0,29,147,0.84,1.203,57.7,1.512,7.958,0.0,3.6,1.5,10.89
1788647985.327,turning,0.177,-0.156,7.5,0,29,147,0.84,1.203,56.5,1.512,7.958,0.0,3.6,1.5,10.41
1788647985.373,turning,0.179,-0.155,8.8,0,29,147,0.84,1.203,55.1,1.51,7.957,0.0,3.6,1.5,10.41
1788647985.425,turning,0.178,-0.156,12.4,0,29,147,0.84,1.203,51.6,1.511,7.957,0.0,3.6,1.5,10.41
1788647985.474,turning,0.179,-0.155,15.0,0,29,147,0.84,1.203,48.9,1.51,7.956,0.0,3.6,1.5,10.41
1788647985.523,turning,0.177,-0.156,17.9,0,29,147,0.84,1.203,46.1,1.512,7.958,0.0,3.6,1.5,11.31
1788647985.579,turning,0.177,-0.156,22.8,0,29,147,0.84,1.203,41.1,1.512,7.958,0.0,3.6,1.5,11.31
1788647985.626,turning,0.177,-0.156,25.7,0,29,147,0.84,1.203,38.2,1.512,7.959,0.0,3.6,1.5,11.84
1788647985.674,turning,0.179,-0.155,29.3,0,29,147,0.84,1.203,34.7,1.51,7.957,0.0,3.6,1.5,11.84
1788647985.729,turning,0.182,-0.153,33.0,0,29,147,0.84,1.203,31.0,1.507,7.953,0.0,3.6,1.5,10.22
1788647985.773,turning,0.184,-0.151,35.2,0,29,147,0.84,1.203,28.8,1.505,7.951,0.0,3.6,1.5,10.22
1788647985.825,turning,0.18,-0.146,38.1,0,29,147,0.84,1.203,25.8,1.502,7.948,0.0,3.6,1.5,8.84
1788647985.874,turning,0.17,-0.141,40.5,0,29,147,0.84,1.203,23.5,1.501,7.948,0.0,3.6,1.5,8.84
1788647985.924,turning,0.157,-0.135,43.4,0,29,147,0.84,1.203,20.5,1.502,7.95,0.0,3.6,1.5,8.82
1788647985.993,turning,0.147,-0.131,45.9,0,29,147,0.84,1.203,18.0,1.503,7.952,0.0,3.6,1.5,3.68
1788647986.028,turning,0.14,-0.128,47.8,0,29,147,0.84,1.203,16.1,1.504,7.953,0.0,3.6,1.5,3.68
1788647986.074,turning,0.128,-0.127,51.6,0,29,147,0.84,1.203,12.2,1.508,7.957,0.0,3.6,1.5,3.68
1788647986.129,driving,0.124,-0.117,55.3,0,29,147,0.84,1.203,8.4,1.502,7.951,0.35,0.0,1.5,3.57
1788647986.176,driving,0.125,-0.103,58.5,0,29,147,0.84,1.203,5.2,1.489,7.938,0.35,0.0,1.5,3.57
1788647986.225,driving,0.126,-0.097,61.6,0,29,147,0.84,1.203,2.0,1.483,7.933,0.35,0.0,1.5,3.59
1788647986.279,driving,0.126,-0.097,65.7,0,29,147,0.84,1.203,-2.2,1.483,7.933,0.35,0.0,1.5,3.59
1788647986.326,driving,0.137,-0.093,69.2,1,30,147,0.863,1.247,-5.7,1.525,7.924,0.35,0.0,1.5,3.54
1788647986.375,driving,0.155,-0.085,71.3,1,30,147,0.863,1.247,-7.8,1.508,7.907,0.35,0.0,1.5,3.54
1788647986.437,driving,0.162,-0.068,72.4,1,30,147,0.863,1.247,-9.0,1.491,7.89,0.35,0.0,1.5,4.01
1788647986.48,driving,0.159,-0.064,72.6,1,30,147,0.863,1.247,-9.2,1.488,7.888,0.35,0.0,1.5,4.01
1788647986.524,driving,0.154,-0.045,71.8,2,31,147,0.885,1.292,-8.4,1.524,7.873,0.35,0.0,1.5,3.97
1788647986.579,driving,0.166,-0.031,71.5,2,31,147,0.885,1.292,-8.2,1.506,7.855,0.35,0.0,1.5,3.97
1788647986.63,driving,0.176,-0.013,71.1,2,31,147,0.885,1.292,-7.8,1.486,7.835,0.35,0.0,1.5,3.94
1788647986.673,driving,0.185,0.005,70.7,3,32,147,0.907,1.337,-7.5,1.515,7.815,0.35,0.0,1.5,3.94
1788647986.734,driving,0.184,0.058,71.4,4,33,147,0.93,1.382,-8.3,1.52,7.77,0.35,0.0,1.5,3.88
1788647986.774,driving,0.179,0.112,72.4,5,34,147,0.952,1.426,-9.3,1.525,7.726,0.35,0.0,1.5,3.88
1788647986.834,driving,0.189,0.133,72.2,5,34,147,0.952,1.426,-9.3,1.502,7.702,0.35,0.0,1.5,3.82
1788647986.874,driving,0.209,0.106,71.0,5,34,147,0.952,1.426,-8.1,1.515,7.715,0.35,0.0,1.5,3.82
1788647986.933,driving,0.223,0.104,70.5,5,34,147,0.952,1.426,-7.6,1.51,7.71,0.35,0.0,1.5,3.38
1788647986.976,driving,0.23,0.123,70.5,5,34,147,0.952,1.426,-7.7,1.49,7.69,0.35,0.0,1.5,3.38
1788647987.144,driving,0.252,0.185,70.5,2,31,144,0.94,1.553,-7.7,1.532,7.626,0.35,0.0,1.5,3.71
1788647987.174,driving,0.261,0.211,70.7,2,31,144,0.94,1.553,-7.8,1.504,7.599,0.35,0.0,1.5,3.71
1788647987.224,driving,0.278,0.246,70.6,3,32,144,0.963,1.597,-7.8,1.515,7.56,0.35,0.0,1.5,3.76
1788647987.283,driving,0.295,0.278,70.4,4,33,144,0.985,1.642,-7.6,1.529,7.524,0.35,0.0,1.5,3.76
1788647987.325,driving,0.307,0.303,70.4,4,33,144,0.985,1.642,-7.5,1.501,7.496,0.35,0.0,1.5,8.74
1788647987.373,driving,0.313,0.321,70.4,5,34,144,1.007,1.687,-7.5,1.532,7.477,0.35,0.0,1.5,8.74
1788647987.423,driving,0.322,0.346,70.4,5,34,144,1.007,1.687,-7.5,1.506,7.451,0.35,0.0,1.5,8.68
1788647987.475,driving,0.329,0.365,70.4,6,35,144,1.03,1.732,-7.5,1.536,7.432,0.35,0.0,1.5,8.68
1788647987.523,driving,0.336,0.391,70.8,6,35,144,1.03,1.732,-7.9,1.509,7.405,0.35,0.0,1.5,3.6
1788647987.578,driving,0.341,0.411,71.3,7,36,144,1.052,1.776,-8.5,1.539,7.385,0.35,0.0,1.5,3.6
1788647987.626,driving,0.347,0.432,71.6,7,36,144,1.052,1.776,-8.8,1.518,7.364,0.35,0.0,1.5,3.52
1788647987.673,driving,0.355,0.456,71.6,7,36,144,1.052,1.776,-8.8,1.493,7.34,0.35,0.0,1.5,3.52
1788647987.727,driving,0.363,0.481,71.6,8,37,144,1.075,1.821,-8.8,1.517,7.314,0.35,0.0,1.5,3.49
1788647987.773,driving,0.369,0.499,71.6,8,37,144,1.075,1.821,-8.8,1.499,7.296,0.35,0.0,1.5,3.49
1788647987.828,driving,0.373,0.523,72.1,9,38,144,1.097,1.866,-9.3,1.525,7.273,0.35,0.0,1.5,3.45
1788647987.874,driving,0.372,0.536,72.6,9,38,144,1.097,1.866,-9.8,1.515,7.263,0.35,0.0,1.5,3.45
1788647987.923,driving,0.375,0.56,73.0,9,38,144,1.097,1.866,-10.3,1.492,7.241,0.35,0.0,1.5,3.43
1788647987.98,driving,0.38,0.577,73.0,10,39,144,1.119,1.91,-10.4,1.524,7.223,0.35,0.0,1.5,3.43
1788647988.041,driving,0.388,0.603,73.1,10,39,144,1.119,1.91,-10.5,1.498,7.196,0.35,0.0,1.5,8.4
1788647988.124,driving,0.396,0.641,73.3,1,30,132,1.064,2.0,-10.7,1.515,7.161,0.35,0.0,1.5,8.34
1788647988.173,driving,0.39,0.66,73.8,1,30,132,1.064,2.0,-11.2,1.5,7.147,0.35,0.0,1.5,8.34
1788647988.228,driving,0.39,0.694,74.2,2,31,132,1.086,2.045,-11.6,1.519,7.118,0.35,0.0,1.5,8.32
1788647988.273,driving,0.394,0.709,74.3,2,31,132,1.086,2.045,-11.6,1.505,7.104,0.35,0.0,1.5,8.32
1788647988.327,driving,0.399,0.726,74.3,2,31,132,1.086,2.045,-11.7,1.488,7.087,0.35,0.0,1.5,8.26
1788647988.375,driving,0.406,0.753,74.4,3,32,132,1.109,2.089,-11.8,1.51,7.06,0.35,0.0,1.5,8.26
1788647988.441,driving,0.407,0.76,74.3,3,32,132,1.109,2.089,-11.6,1.504,7.054,0.35,0.0,1.5,8.23
1788647988.481,driving,0.4,0.749,73.9,3,32,132,1.109,2.089,-11.3,1.516,7.066,0.35,0.0,1.5,8.23
1788647988.532,driving,0.403,0.761,73.8,3,32,132,1.109,2.089,-11.2,1.504,7.054,0.35,0.0,1.5,8.19
1788647988.58,driving,0.408,0.777,73.8,3,32,132,1.109,2.089,-11.3,1.487,7.038,0.35,0.0,1.5,8.19
1788647988.631,driving,0.413,0.796,73.9,4,33,132,1.131,2.134,-11.3,1.519,7.02,0.35,0.0,1.5,8.17
1788647988.679,driving,0.42,0.818,73.9,4,33,132,1.131,2.134,-11.3,1.496,6.997,0.35,0.0,1.5,8.17
1788647988.729,driving,0.423,0.83,73.9,4,33,132,1.131,2.134,-11.4,1.484,6.986,0.35,0.0,1.5,8.11
1788647988.801,driving,0.423,0.83,73.9,4,33,132,1.131,2.134,-11.4,1.484,6.986,0.35,0.0,1.5,3.06
1788647988.827,driving,0.432,0.883,74.1,5,34,132,1.168,2.208,-11.6,1.516,6.936,0.35,0.0,1.5,3.06
1788647988.873,driving,0.435,0.891,74.1,6,35,132,1.19,2.253,-11.7,1.558,6.928,0.35,0.0,1.5,3.06
1788647988.937,driving,0.441,0.914,74.1,6,35,132,1.19,2.253,-11.7,1.534,6.904,0.35,0.0,1.5,3.04
1788647988.985,driving,0.454,0.958,74.1,7,36,132,1.213,2.297,-11.8,1.54,6.861,0.35,0.0,1.5,3.04
1788647989.036,driving,0.459,0.976,73.9,7,36,132,1.213,2.297,-11.6,1.522,6.843,0.35,0.0,1.5,7.94
1788647989.073,driving,0.465,0.994,73.6,8,37,132,1.235,2.342,-11.3,1.553,6.824,0.35,0.0,1.5,7.94
1788647989.127,driving,0.468,1.003,73.4,0,29,121,1.168,2.358,-11.2,1.525,6.815,0.35,0.0,1.5,2.93
1788647989.174,driving,0.479,1.041,73.3,1,30,121,1.19,2.403,-11.1,1.536,6.777,0.35,0.0,1.5,2.93
1788647989.227,driving,0.485,1.059,73.3,1,30,121,1.19,2.403,-11.1,1.518,6.758,0.35,0.0,1.5,2.89
1788647989.279,driving,0.491,1.081,73.3,2,31,121,1.213,2.447,-11.1,1.545,6.737,0.35,0.0,1.5,2.89
1788647989.339,driving,0.492,1.098,73.1,2,31,121,1.213,2.447,-10.8,1.53,6.722,0.35,0.0,1.5,2.84
1788647989.374,driving,0.488,1.103,72.6,2,31,121,1.213,2.447,-10.4,1.527,6.72,0.35,0.0,1.5,2.84
1788647989.423,driving,0.489,1.12,72.4,2,31,121,1.213,2.447,-10.2,1.511,6.704,0.35,0.0,1.5,2.78
1788647989.474,driving,0.496,1.139,72.4,3,32,121,1.235,2.492,-10.2,1.542,6.685,0.35,0.0,1.5,2.78
1788647989.525,driving,0.503,1.163,72.4,3,32,121,1.235,2.492,-10.3,1.517,6.661,0.35,0.0,1.5,2.19
1788647989.577,driving,0.509,1.181,72.4,3,32,121,1.235,2.492,-10.3,1.499,6.643,0.35,0.0,1.5,2.19
1788647989.624,driving,0.515,1.198,72.4,4,33,121,1.257,2.537,-10.3,1.531,6.625,0.35,0.0,1.5,2.11
1788647989.674,driving,0.522,1.214,72.5,4,33,121,1.257,2.537,-10.4,1.514,6.608,0.35,0.0,1.5,2.11
1788647989.724,driving,0.528,1.23,72.4,4,33,121,1.257,2.537,-10.4,1.497,6.592,0.35,0.0,1.5,2.08
1788647989.773,driving,0.535,1.254,72.5,5,34,121,1.28,2.582,-10.5,1.522,6.567,0.35,0.0,1.5,2.08
1788647989.826,driving,0.544,1.28,72.5,6,35,121,1.302,2.626,-10.5,1.545,6.541,0.35,0.0,1.5,2.02
1788647989.874,driving,0.549,1.297,72.5,6,35,121,1.302,2.626,-10.6,1.528,6.524,0.35,0.0,1.5,2.02
1788647989.924,driving,0.551,1.324,72.7,6,35,121,1.302,2.626,-10.9,1.504,6.5,0.35,0.0,1.5,1.99
1788647989.977,driving,0.549,1.343,73.0,7,36,121,1.325,2.671,-11.2,1.538,6.486,0.35,0.0,1.5,1.99
1788647990.024,driving,0.552,1.371,73.2,7,36,121,1.325,2.671,-11.5,1.513,6.461,0.35,0.0,1.5,1.94
1788647990.084,driving,0.559,1.396,73.2,8,37,121,1.347,2.716,-11.5,1.537,6.436,0.35,0.0,1.5,1.89
1788647990.123,driving,0.565,1.414,73.2,8,37,121,1.347,2.716,-11.6,1.519,6.418,0.35,0.0,1.5,1.89
1788647990.208,driving,0.574,1.446,73.3,1,28,113,1.418,2.758,-11.8,1.56,6.386,0.35,0.0,1.5,1.89
1788647990.225,driving,0.576,1.461,73.4,1,28,113,1.418,2.758,-12.0,1.546,6.372,0.35,0.0,1.5,1.83
1788647990.277,driving,0.58,1.495,73.6,2,28,113,1.418,2.758,-12.3,1.516,6.342,0.35,0.0,1.5,1.83
1788647990.324,driving,0.584,1.514,73.7,2,28,113,1.418,2.758,-12.5,1.498,6.324,0.35,0.0,1.5,1.78
1788647990.377,driving,0.59,1.533,73.7,2,28,113,1.418,2.758,-12.6,1.479,6.305,0.35,0.0,1.5,1.78
1788647990.424,driving,0.595,1.551,73.7,3,29,113,1.468,2.808,-12.8,1.53,6.287,0.35,0.0,1.5,1.74
1788647990.476,driving,0.602,1.575,73.7,3,29,113,1.468,2.808,-13.0,1.506,6.263,0.35,0.0,1.5,1.74
1788647990.53,driving,0.61,1.601,73.8,4,30,113,1.518,2.858,-13.2,1.551,6.237,0.35,0.0,1.5,1.69
1788647990.576,driving,0.614,1.615,73.8,4,30,113,1.518,2.858,-13.4,1.538,6.224,0.35,0.0,1.5,1.69
1788647990.623,driving,0.618,1.632,73.9,4,30,113,1.518,2.858,-13.7,1.521,6.207,0.35,0.0,1.5,1.64
1788647990.676,driving,0.617,1.645,74.2,5,30,113,1.518,2.858,-14.2,1.511,6.197,0.35,0.0,1.5,1.64
1788647990.726,driving,0.619,1.662,74.4,5,30,113,1.518,2.858,-14.5,1.496,6.181,0.35,0.0,1.5,1.6
1788647990.773,driving,0.625,1.683,74.4,5,30,113,1.518,2.858,-14.7,1.476,6.161,0.35,0.0,1.5,1.6
1788647990.824,driving,0.632,1.71,74.4,6,31,113,1.546,2.9,-14.9,1.5,6.135,0.35,0.0,1.5,1.55
