t_wall,topic,vx,wz,px,py,extra
1788647690.499,odom,0.0000,-0.0006,0.000,0.000,
1788647690.556,odom,0.0000,-0.0006,0.000,0.000,
1788647690.564,odom,0.0000,-0.0014,0.000,0.000,
1788647690.571,odom,0.0000,-0.0010,0.000,0.000,
1788647690.578,odom,0.0000,-0.0008,0.000,0.000,
1788647690.584,odom,0.0000,-0.0012,0.000,0.000,
1788647690.608,odom,0.0000,-0.0012,0.000,0.000,
1788647690.615,odom,0.0000,-0.0012,0.000,0.000,
1788647690.622,odom,0.0000,-0.0012,0.000,0.000,
1788647690.697,odom,0.0000,-0.0008,0.000,0.000,
1788647690.975,odom,0.0000,-0.0008,0.000,0.000,
1788647691.346,odom,0.0000,-0.0024,0.000,0.000,
1788647691.704,odom,0.0000,-0.0012,0.000,0.000,
1788647691.814,odom,0.0000,-0.0012,0.000,0.000,
1788647692.144,odom,0.0000,-0.0012,0.000,0.000,
1788647692.182,odom,0.0000,-0.0004,0.000,0.000,
1788647692.198,odom,0.0000,-0.0004,0.000,0.000,
1788647692.218,odom,0.0000,-0.0010,0.000,0.000,
1788647692.253,odom,0.0000,-0.0008,0.000,0.000,
1788647692.272,odom,0.0000,-0.0012,0.000,0.000,
1788647692.305,odom,0.0000,-0.0010,0.000,0.000,
1788647692.409,odom,0.0000,-0.0012,0.000,0.000,
1788647692.431,odom,0.0000,-0.0012,0.000,0.000,
1788647692.446,odom,0.0000,-0.0006,0.000,0.000,
1788647692.470,odom,0.0000,-0.0010,0.000,0.000,
1788647692.487,odom,0.0000,0.0000,0.000,0.000,
1788647692.506,odom,0.0000,-0.0020,0.000,0.000,
1788647692.525,odom,0.0000,-0.0016,0.000,0.000,
1788647692.555,odom,0.0000,-0.0016,0.000,0.000,
1788647692.728,odom,0.0000,-0.0008,0.000,0.000,
1788647692.855,odom,0.0000,-0.0006,0.000,0.000,
1788647693.009,odom,0.0000,-0.0004,0.000,0.000,
1788647693.182,odom,0.0000,-0.0010,0.000,0.000,
1788647693.189,odom,0.0000,-0.0010,0.000,0.000,
1788647693.254,odom,0.0000,-0.0010,0.000,0.000,
1788647693.419,odom,0.0000,-0.0010,0.000,0.000,
1788647693.614,odom,0.0000,-0.0010,0.000,0.000,
1788647693.759,odom,0.0000,-0.0012,0.000,0.000,
1788647693.804,odom,0.0000,-0.0012,0.000,0.000,
1788647693.815,odom,0.0000,-0.0012,0.000,0.000,
1788647693.825,odom,0.0000,-0.0012,0.000,0.000,
1788647693.836,odom,0.0000,-0.0012,0.000,0.000,
1788647693.849,odom,0.0000,-0.0012,0.000,0.000,
1788647693.857,odom,0.0000,-0.0004,0.000,0.000,
1788647693.865,odom,0.0000,-0.0008,0.000,0.000,
1788647693.873,odom,0.0000,-0.0008,0.000,0.000,
1788647693.970,odom,0.0000,-0.0012,0.000,0.000,
1788647694.063,odom,0.0000,-0.0006,0.000,0.000,
1788647694.104,odom,0.0000,-0.0008,0.000,0.000,
1788647694.141,odom,0.0000,-0.0008,0.000,0.000,
1788647694.178,odom,0.0000,-0.0010,0.000,0.000,
1788647694.291,odom,0.0000,-0.0010,0.000,0.000,
1788647694.381,odom,0.0000,-0.0012,0.000,0.000,
1788647694.560,odom,0.0000,-0.0018,0.000,0.000,
1788647694.567,odom,0.0000,-0.0018,0.000,0.000,
1788647694.603,odom,0.0000,-0.0010,0.000,0.000,
1788647694.621,odom,0.0000,-0.0020,0.000,0.000,
1788647694.648,odom,0.0000,-0.0010,0.000,0.000,
1788647694.694,odom,0.0000,-0.0010,0.000,0.000,
1788647694.713,odom,0.0000,-0.0010,0.000,0.000,
1788647694.720,odom,0.0000,-0.0008,0.000,0.000,
1788647694.745,odom,0.0000,0.0000,0.000,0.000,
1788647694.826,odom,0.0000,-0.0008,0.000,0.000,
1788647694.862,odom,0.0000,-0.0010,0.000,0.000,
1788647694.883,odom,0.0000,-0.0004,0.000,0.000,
1788647694.888,odom,0.0000,-0.0008,0.000,0.000,
1788647694.897,odom,0.0000,-0.0010,0.000,0.000,
